fuel_liters,ice_kg,water_liters,fuel_cost_lkr,ice_cost_lkr,water_cost_lkr
151.91,37.31,26.21,26888.07,447.72,131.05
115.28,41.29,25.25,20404.56,495.48,126.25
2348.68,1921.12,2664.27,939472.0,23053.44,0.0
136.55,20.02,9.85,57351.0,240.24,49.25
59.02,20.79,9.88,10446.54,249.48,49.4
330.76,59.08,31.16,148842.0,708.96,155.8
7421.42,7973.89,8218.78,897991.82,95686.68,0.0
4205.59,4300.13,5317.76,508876.39,51601.56,0.0
5139.45,4309.58,6081.5,2055780.0,51714.96,0.0
454.96,117.94,221.42,195632.8,1415.28,0.0
47.43,19.98,11.25,16126.2,239.76,56.25
61.46,18.16,9.84,22432.9,217.92,49.2
0.0,21.29,11.37,0.0,255.48,56.85
495.1,164.97,327.63,143083.9,1979.64,0.0
189.34,61.04,31.53,70055.8,732.48,157.65
94.78,18.85,10.72,32035.64,226.2,53.6
291.76,262.51,519.62,125456.8,3150.12,0.0
561.54,343.57,767.29,67946.34,4122.84,0.0
106.28,60.39,32.54,26995.12,724.68,162.7
82.82,22.98,11.64,14659.14,275.76,58.2
58.73,18.34,11.93,21730.1,220.08,59.65
0.0,21.76,9.23,0.0,261.12,46.15
55.53,20.03,9.39,4831.11,240.36,46.95
102.23,21.37,11.48,18094.71,256.44,57.4
70.16,19.23,9.25,6103.92,230.76,46.25
240.85,243.49,412.38,42389.6,2921.88,0.0
443.65,210.49,468.02,186333.0,2525.88,0.0
10629.13,4506.39,5482.3,3071818.57,54076.68,0.0
418.48,247.81,485.87,120940.72,2973.72,0.0
139.8,21.08,10.97,35509.2,252.96,54.85
34.43,20.87,11.21,11706.2,250.44,56.05
267.11,297.79,521.53,106844.0,3573.48,0.0
114.99,48.35,90.03,45996.0,580.2,450.15
16679.91,7002.26,7880.57,7172361.3,84027.12,0.0
460.51,261.83,519.93,55721.71,3141.96,0.0
83.9,18.13,10.3,39433.0,217.56,51.5
48.02,18.9,13.77,4177.74,226.8,68.85
138.08,88.77,202.41,60755.2,1065.24,0.0
105.68,41.7,26.87,35719.84,500.4,134.35
922.16,296.35,574.67,405750.4,3556.2,0.0
191.84,28.41,16.87,80572.8,340.92,84.35
24.99,21.26,11.35,8496.6,255.12,56.75
11393.15,7014.72,7915.72,4728157.25,84176.64,0.0
254.95,132.45,274.55,101980.0,1589.4,0.0
62.82,19.38,9.93,5465.34,232.56,49.65
0.0,20.65,10.8,0.0,247.8,54.0
7068.29,3462.99,3042.51,3251413.4,41555.88,0.0
118.36,53.48,118.32,52078.4,641.76,591.6
41.99,20.13,11.48,14192.62,241.56,57.4
4282.73,3529.52,3452.41,1237708.97,42354.24,0.0
111.5,28.61,12.84,41255.0,343.32,64.2
63.9,18.13,9.45,11310.3,217.56,47.25
66.5,18.63,11.05,5785.5,223.56,55.25
241.14,46.32,34.13,89221.8,555.84,170.65
132.58,72.64,171.24,57009.4,871.68,856.2
60.64,21.77,10.86,20617.6,261.24,54.3
169.56,33.66,15.94,62737.2,403.92,79.7
419.05,95.75,187.22,173905.75,1149.0,0.0
58.42,21.32,13.38,24536.4,255.84,66.9
149.52,24.97,16.92,67284.0,299.64,84.6
67.49,20.86,10.79,5871.63,250.32,53.95
50.01,20.53,9.91,18253.65,246.36,49.55
9336.68,6622.53,9348.81,4014772.4,79470.36,0.0
93.38,25.62,14.64,23718.52,307.44,73.2
158.28,28.61,17.4,71226.0,343.32,87.0
316.78,208.57,453.45,38330.38,2502.84,0.0
10708.67,10452.17,10012.7,4604728.1,125426.04,0.0
146.27,46.81,32.89,37152.58,561.72,164.45
52.17,23.12,13.44,9234.09,277.44,67.2
4598.44,2375.98,2963.74,1931344.8,28511.76,0.0
230.06,50.94,28.45,96625.2,611.28,142.25
80.31,20.79,10.43,6986.97,249.48,52.15
104.49,27.36,13.39,43885.8,328.32,66.95
5238.03,3650.5,3877.16,633801.63,43806.0,0.0
460.53,268.21,447.55,202633.2,3218.52,0.0
47.29,18.25,9.25,21280.5,219.0,46.25
60.29,21.66,11.6,22307.3,259.92,58.0
96.35,28.21,14.63,43357.5,338.52,73.15
118.77,22.33,12.5,55821.9,267.96,62.5
188.82,30.95,15.9,63821.16,371.4,79.5
0.0,18.89,9.17,0.0,226.68,45.85
77.44,21.28,10.65,6737.28,255.36,53.25
161.57,61.24,35.07,59780.9,734.88,175.35
119.43,26.83,13.07,50160.6,321.96,65.35
3326.78,1302.82,2012.52,1430515.4,15633.84,0.0
13743.39,7027.27,7718.02,5497356.0,84327.24,0.0
308.26,205.75,461.95,123304.0,2469.0,0.0
146.73,31.99,19.32,49594.74,383.88,96.6
79.42,42.19,23.03,29385.4,506.28,115.15
4424.68,3748.92,4517.12,1902612.4,44987.04,0.0
655.94,223.89,477.78,262376.0,2686.68,0.0
434.69,380.55,769.75,186916.7,4566.6,0.0
7046.72,4146.29,4285.41,3030089.6,49755.48,0.0
0.0,19.96,9.11,0.0,239.52,45.55
133.45,20.78,10.47,60052.5,249.36,52.35
66.11,21.83,11.04,5751.57,261.96,55.2
143.08,46.56,28.89,52939.6,558.72,144.45
37.05,26.04,13.95,9410.7,312.48,69.75
118.28,27.71,17.19,43763.6,332.52,85.95
305.55,55.42,111.47,131386.5,665.04,557.35
13174.68,5948.99,7338.43,5665112.4,71387.88,0.0
14955.83,6311.69,5626.51,6206669.45,75740.28,0.0
200.93,105.48,216.31,92427.8,1265.76,0.0
122.81,54.26,31.52,51580.2,651.12,157.6
163.33,21.45,10.47,55205.54,257.4,52.35
41.1,20.47,9.63,3575.7,245.64,48.15
53.98,19.12,9.12,4696.26,229.44,45.6
10114.61,7143.37,7268.97,1223867.81,85720.44,0.0
521.96,307.21,590.75,63157.16,3686.52,0.0
97.69,38.48,24.84,43960.5,461.76,124.2
8167.97,2617.63,3646.59,3267188.0,31411.56,0.0
235.91,58.24,96.48,28545.11,698.88,482.4
201.3,47.58,109.73,24357.3,570.96,548.65
139.02,53.47,34.01,51437.4,641.64,170.05
73.49,21.42,11.23,33070.5,257.04,56.15
138.22,51.23,26.72,51141.4,614.76,133.6
172.48,64.11,131.88,49846.72,769.32,659.4
107.27,63.13,33.46,39689.9,757.56,167.3
138.53,37.06,21.06,51256.1,444.72,105.3
141.01,68.18,120.5,60634.3,818.16,602.5
46.49,19.95,11.21,15806.6,239.4,56.05
63.57,19.28,9.45,5530.59,231.36,47.25
0.0,20.38,10.3,0.0,244.56,51.5
92.2,32.13,17.71,41490.0,385.56,88.55
117.63,19.66,12.03,52933.5,235.92,60.15
154.43,20.13,13.75,52197.34,241.56,68.75
4675.43,2971.4,3574.88,1870172.0,35656.8,0.0
304.43,260.66,511.36,130904.9,3127.92,0.0
131.41,64.83,32.78,23259.57,777.96,163.9
162.66,25.83,16.24,73197.0,309.96,81.2
88.15,25.02,12.91,29794.7,300.24,64.55
296.08,50.17,32.3,133236.0,602.04,161.5
131.87,68.11,37.43,54066.7,817.32,187.15
181.91,25.31,15.41,67306.7,303.72,77.05
39.72,19.3,11.29,17874.0,231.6,56.45
51.05,21.81,10.96,12966.7,261.72,54.8
190.42,32.5,18.11,79976.4,390.0,90.55
69.53,54.95,31.68,32679.1,659.4,158.4
188.66,50.15,100.86,33204.16,601.8,504.3
32.26,19.44,10.76,2806.62,233.28,53.8
6402.41,5769.62,7917.96,2689012.2,69235.44,0.0
638.46,305.34,544.01,77253.66,3664.08,0.0
282.44,199.62,375.29,121449.2,2395.44,0.0
0.0,21.12,11.03,0.0,253.44,55.15
87.39,24.21,14.96,41073.3,290.52,74.8
451.83,114.92,249.8,130578.87,1379.04,0.0
159.23,21.42,10.98,58915.1,257.04,54.9
120.8,20.22,13.03,44696.0,242.64,65.15
3803.96,2485.07,2830.47,460279.16,29820.84,0.0
211.19,31.38,16.26,53642.26,376.56,81.3
80.61,37.96,20.45,29825.7,455.52,102.25
122.41,26.61,13.92,45291.7,319.32,69.6
328.97,229.11,415.97,95072.33,2749.32,0.0
565.45,243.9,604.76,234661.75,2926.8,0.0
208.15,51.35,96.37,36634.4,616.2,481.85
62.71,20.96,10.3,23202.7,251.52,51.5
149.01,40.85,24.58,50365.38,490.2,122.9
128.49,27.3,13.34,47541.3,327.6,66.7
432.73,190.55,386.84,173092.0,2286.6,0.0
157.49,40.73,27.29,53231.62,488.76,136.45
147.81,43.39,99.41,61341.15,520.68,497.05
76.65,43.23,23.2,32193.0,518.76,116.0
71.25,20.42,10.53,24225.0,245.04,52.65
221.92,66.07,38.13,39279.84,792.84,190.65
167.41,53.94,33.12,56584.58,647.28,165.6
118.24,30.48,17.95,48478.4,365.76,89.75
10282.62,5163.03,5564.38,1809741.12,61956.36,0.0
541.72,240.66,498.83,238356.8,2887.92,0.0
73.91,19.74,11.27,6430.17,236.88,56.35
13596.22,6249.11,6998.15,5846374.6,74989.32,0.0
515.61,352.44,668.78,221712.3,4229.28,0.0
124.13,21.3,12.93,31529.02,255.6,64.65
157.94,62.46,40.04,66334.8,749.52,200.2
131.55,40.6,26.78,48673.5,487.2,133.9
134.72,33.16,18.63,60624.0,397.92,93.15
0.0,19.28,9.33,0.0,231.36,46.65
7593.06,7633.89,8303.54,918760.26,91606.68,0.0
4175.63,4462.38,4983.46,734910.88,53548.56,0.0
177.92,26.57,14.7,80064.0,318.84,73.5
0.0,18.93,9.61,0.0,227.16,48.05
515.88,296.49,463.39,149089.32,3557.88,0.0
137.3,29.86,16.81,34874.2,358.32,84.05
0.0,18.54,9.44,0.0,222.48,47.2
552.02,173.65,411.93,237368.6,2083.8,0.0
172.63,39.81,22.64,81136.1,477.72,113.2
39.0,19.02,11.48,3393.0,228.24,57.4
301.02,87.36,163.27,126428.4,1048.32,0.0
273.37,179.17,379.6,117549.1,2150.04,0.0
104.23,40.98,80.16,18344.48,491.76,400.8
65.33,21.65,9.5,5683.71,259.8,47.5
53.91,23.74,14.32,9542.07,284.88,71.6
44.58,20.24,9.08,18277.8,242.88,45.4
71.5,19.76,10.4,24310.0,237.12,52.0
48.08,27.05,13.13,21636.0,324.6,65.65
0.0,19.68,8.98,0.0,236.16,44.9
442.57,298.57,570.89,190305.1,3582.84,0.0
79.19,20.01,10.34,26924.6,240.12,51.7
506.15,230.82,460.78,232829.0,2769.84,0.0
299.46,53.84,28.85,122778.6,646.08,144.25
34.33,21.26,11.96,2986.71,255.12,59.8
88.75,18.46,13.26,7721.25,221.52,66.3
178.32,60.05,112.55,31384.32,720.6,562.75
368.95,185.02,428.1,106626.55,2220.24,0.0
82.81,30.52,16.88,37264.5,366.24,84.4
160.61,122.82,225.87,73880.6,1473.84,0.0
4248.24,4468.53,7006.72,1699296.0,53622.36,0.0
405.34,240.53,618.1,174296.2,2886.36,0.0
348.39,339.64,672.43,144581.85,4075.68,0.0
147.98,44.01,26.64,37586.92,528.12,133.2
4014.99,3505.63,3853.77,1726445.7,42067.56,0.0
99.81,25.13,13.92,25351.74,301.56,69.6
82.31,31.69,15.96,33747.1,380.28,79.8
3025.61,2546.07,3343.38,1391780.6,30552.84,0.0
234.35,40.76,21.98,105457.5,489.12,109.9
228.55,280.53,591.45,98276.5,3366.36,0.0
40.23,21.95,12.18,14683.95,263.4,60.9
0.0,20.78,9.69,0.0,249.36,48.45
0.0,21.95,9.49,0.0,263.4,47.45
185.34,51.81,106.06,85256.4,621.72,530.3
63.36,19.35,11.35,11214.72,232.2,56.75
60.11,19.34,9.31,5229.57,232.08,46.55
157.76,20.97,10.31,70992.0,251.64,51.55
484.6,320.04,677.64,193840.0,3840.48,0.0
71.04,20.54,10.37,26284.8,246.48,51.85
76.78,20.29,11.47,32247.6,243.48,57.35
176.49,41.35,27.39,31238.73,496.2,136.95
232.21,75.15,134.3,67108.69,901.8,671.5
64.65,62.79,30.63,21851.7,753.48,153.15
5328.04,3748.59,5834.04,2131216.0,44983.08,0.0
6912.83,2608.0,3440.02,2972516.9,31296.0,0.0
86.23,20.17,9.02,7502.01,242.04,45.1
8425.32,3280.41,4766.58,3875647.2,39364.92,0.0
142.61,62.61,31.67,64174.5,751.32,158.35
6108.15,2115.21,2443.0,2626504.5,25382.52,0.0
78.01,21.41,11.97,35104.5,256.92,59.85
441.92,209.89,437.52,127714.88,2518.68,0.0
426.7,216.65,427.88,183481.0,2599.8,0.0
299.49,29.35,19.35,110811.3,352.2,96.75
431.16,206.01,438.38,172464.0,2472.12,0.0
53.25,20.45,11.48,4632.75,245.4,57.4
274.71,227.93,462.01,33239.91,2735.16,0.0
208.58,29.61,16.89,93861.0,355.32,84.45
229.75,43.63,20.85,85007.5,523.56,104.25
13456.0,8523.57,9874.65,1628176.0,102282.84,0.0
177.89,68.34,133.7,76492.7,820.08,668.5
187.19,43.29,21.58,78619.8,519.48,107.9
654.42,150.3,331.23,79184.82,1803.6,0.0
226.63,80.99,166.85,104249.8,971.88,0.0
9037.76,8878.02,9792.43,3795859.2,106536.24,0.0
108.09,50.31,31.59,27454.86,603.72,157.95
179.56,27.27,16.84,31782.12,327.24,84.2
57.6,18.97,13.32,5011.2,227.64,66.6
105.65,45.78,30.77,18700.05,549.36,153.85
6574.93,7582.71,8676.34,795566.53,90992.52,0.0
218.07,67.91,40.99,38598.39,814.92,204.95
60.29,18.11,11.25,22005.85,217.32,56.25
291.03,90.39,205.79,35214.63,1084.68,0.0
162.87,24.55,15.31,73291.5,294.6,76.55
280.31,65.74,36.8,103714.7,788.88,184.0
127.67,19.41,11.18,43152.46,232.92,55.9
102.42,19.47,13.39,46089.0,233.64,66.95
174.96,37.32,26.85,59136.48,447.84,134.25
34.83,18.45,11.08,3030.21,221.4,55.4
0.0,18.92,9.89,0.0,227.04,49.45
6186.72,2865.21,3180.62,2474688.0,34382.52,0.0
81.41,18.17,10.97,27679.4,218.04,54.85
711.55,293.95,487.26,284620.0,3527.4,0.0
106.13,19.35,10.56,26957.02,232.2,52.8
5745.79,3990.15,5647.51,2528147.6,47881.8,0.0
276.78,200.15,442.95,114863.7,2401.8,0.0
71.48,21.29,8.97,6218.76,255.48,44.85
144.58,61.13,111.71,17494.18,733.56,558.55
272.19,127.18,220.08,32934.99,1526.16,0.0
543.74,314.65,775.96,233808.2,3775.8,0.0
196.52,156.34,320.32,78608.0,1876.08,0.0
153.1,67.69,36.94,51747.8,812.28,184.7
133.44,29.46,18.19,62716.8,353.52,90.95
230.78,236.57,513.5,99235.4,2838.84,0.0
211.39,141.7,315.92,25578.19,1700.4,0.0
75.44,64.64,128.93,32439.2,775.68,644.65
156.1,32.4,16.81,27629.7,388.8,84.05
153.91,20.0,8.62,69259.5,240.0,43.1
85.8,20.88,9.08,7464.6,250.56,45.4
51.45,21.78,11.17,9106.65,261.36,55.85
10890.96,8849.29,10463.19,4683112.8,106191.48,0.0
19.09,21.7,11.74,1660.83,260.4,58.7
8910.52,4097.0,6279.63,1078172.92,49164.0,0.0
89.33,19.1,12.51,30372.2,229.2,62.55
116.2,30.16,16.33,20567.4,361.92,81.65
118.35,20.52,10.39,48523.5,246.24,51.95
292.06,174.44,362.19,35339.26,2093.28,0.0
307.79,141.38,299.52,141583.4,1696.56,0.0
183.36,54.26,26.43,46573.44,651.12,132.15
311.81,239.5,436.23,54878.56,2874.0,0.0
220.8,93.86,221.23,94944.0,1126.32,0.0
87.98,20.19,9.9,7654.26,242.28,49.5
143.09,18.2,9.75,58666.9,218.4,48.75
166.94,65.23,33.15,56425.72,782.76,165.75
219.66,47.95,26.44,38879.82,575.4,132.2
752.81,266.41,464.73,301124.0,3196.92,0.0
120.83,34.42,15.68,40840.54,413.04,78.4
67.25,21.9,9.01,22865.0,262.8,45.05
299.91,28.89,17.55,134959.5,346.68,87.75
441.11,305.79,522.08,189677.3,3669.48,0.0
166.21,57.66,39.69,29419.17,691.92,198.45
215.58,47.15,32.69,72866.04,565.8,163.45
3929.27,2142.1,2589.52,1689586.1,25705.2,0.0
0.0,18.1,10.69,0.0,217.2,53.45
505.69,289.07,554.49,217446.7,3468.84,0.0
166.01,47.43,26.65,42166.54,569.16,133.25
439.83,206.14,400.14,53219.43,2473.68,0.0
194.93,96.4,236.04,23586.53,1156.8,0.0
0.0,19.86,11.23,0.0,238.32,56.15
91.57,21.49,10.29,7966.59,257.88,51.45
73.5,21.15,10.35,6394.5,253.8,51.75
127.71,25.67,15.96,22604.67,308.04,79.8
159.36,32.29,19.1,71712.0,387.48,95.5
0.0,20.86,11.46,0.0,250.32,57.3
7443.31,5673.62,6249.89,3275056.4,68083.44,0.0
225.83,31.17,17.55,39971.91,374.04,87.75
24.75,20.78,11.37,2153.25,249.36,56.85
176.04,43.35,26.18,79218.0,520.2,130.9
214.12,30.99,20.62,54386.48,371.88,103.1
9563.53,6570.43,6766.16,3968864.95,78845.16,0.0
253.22,31.97,15.94,44819.94,383.64,79.7
87.11,21.88,11.2,29443.18,262.56,56.0
5436.58,9009.04,9354.07,956838.08,108108.48,0.0
59.53,18.19,9.5,20240.2,218.28,47.5
103.45,53.08,31.83,46552.5,636.96,159.15
115.35,20.34,11.37,20416.95,244.08,56.85
162.69,52.62,27.5,28796.13,631.44,137.5
249.11,275.63,579.56,107117.3,3307.56,0.0
0.0,20.13,9.5,0.0,241.56,47.5
54.54,20.9,9.68,4744.98,250.8,48.4
155.96,21.33,8.9,52714.48,255.96,44.5
6010.12,3772.56,4312.77,1057781.12,45270.72,0.0
136.26,64.61,37.12,64042.2,775.32,185.6
123.41,30.8,17.63,31346.14,369.6,88.15
79.38,24.52,15.71,14050.26,294.24,78.55
462.43,347.21,676.2,133642.27,4166.52,0.0
146.44,103.27,250.06,25773.44,1239.24,0.0
107.8,20.28,10.93,36652.0,243.36,54.65
4672.02,2059.53,2282.47,565314.42,24714.36,0.0
179.49,60.63,137.96,77180.7,727.56,689.8
107.01,18.35,9.72,18940.77,220.2,48.6
335.55,194.89,400.98,96973.95,2338.68,0.0
176.18,30.36,17.22,73995.6,364.32,86.1
221.77,61.66,37.11,82054.9,739.92,185.55
244.26,38.71,25.68,82559.88,464.52,128.4
118.37,22.54,10.32,49715.4,270.48,51.6
95.61,27.15,16.79,16922.97,325.8,83.95
73.12,21.5,11.39,6361.44,258.0,56.95
411.03,211.72,409.68,176742.9,2540.64,0.0
47.78,21.25,9.54,4156.86,255.0,47.7
93.83,30.33,16.49,16607.91,363.96,82.45
5876.31,5335.66,7256.82,2526813.3,64027.92,0.0
87.33,21.71,10.01,41045.1,260.52,50.05
51.77,21.73,8.53,4503.99,260.76,42.65
84.36,18.56,12.62,7339.32,222.72,63.1
93.0,44.29,24.0,31434.0,531.48,120.0
232.96,41.77,23.67,104832.0,501.24,118.35
137.47,59.91,32.97,57737.4,718.92,164.85
177.89,42.65,20.73,80050.5,511.8,103.65
119.53,18.88,10.08,56179.1,226.56,50.4
63.83,29.24,15.96,23617.1,350.88,79.8
5981.45,7432.46,7402.19,2482301.75,89189.52,0.0
132.51,53.26,112.6,55654.2,639.12,563.0
520.49,128.08,273.5,223810.7,1536.96,0.0
443.06,191.14,383.49,128044.34,2293.68,0.0
0.0,21.86,10.1,0.0,262.32,50.5
4669.03,2089.56,2366.22,821749.28,25074.72,0.0
627.96,218.54,496.39,270022.8,2622.48,0.0
381.06,318.91,645.27,163855.8,3826.92,0.0
401.49,82.52,186.2,70662.24,990.24,0.0
170.69,63.34,34.03,30212.13,760.08,170.15
4824.49,5001.53,4736.24,583763.29,60018.36,0.0
232.23,141.48,357.35,97536.6,1697.76,0.0
12597.12,6929.46,7829.85,3640567.68,83153.52,0.0
485.28,229.29,452.11,85409.28,2751.48,0.0
136.45,19.3,9.54,50486.5,231.6,47.7
72.76,21.25,11.24,12878.52,255.0,56.2
38.51,19.09,12.97,3350.37,229.08,64.85
78.3,47.22,97.13,31320.0,566.64,485.65
36.89,19.57,9.92,3209.43,234.84,49.6
310.98,195.85,396.3,130611.6,2350.2,0.0
452.76,248.33,581.99,208269.6,2979.96,0.0
97.05,18.49,12.38,8443.35,221.88,61.9
147.46,40.98,21.27,26100.42,491.76,106.35
135.63,52.1,28.92,24006.51,625.2,144.6
241.28,49.87,94.54,29194.88,598.44,472.7
15021.72,8066.19,10067.06,6459339.6,96794.28,0.0
121.27,55.06,28.26,54571.5,660.72,141.3
7952.03,6314.79,8447.24,3419372.9,75777.48,0.0
158.81,55.46,128.11,27950.56,665.52,640.55
103.6,56.41,131.72,29940.4,676.92,658.6
98.46,27.81,19.76,36430.2,333.72,98.8
5369.74,2706.47,3450.18,2308988.2,32477.64,0.0
222.18,63.97,40.98,82206.6,767.64,204.9
5490.18,4674.85,7076.38,2278424.7,56098.2,0.0
242.9,38.48,24.73,99589.0,461.76,123.65
257.4,58.41,118.29,31145.4,700.92,591.45
152.97,69.37,127.17,65777.1,832.44,635.85
114.5,21.69,9.99,38930.0,260.28,49.95
75.38,25.82,15.04,25478.44,309.84,75.2
109.87,29.49,16.09,27906.98,353.88,80.45
127.14,27.44,14.41,57213.0,329.28,72.05
88.44,41.61,23.03,15653.88,499.32,115.15
233.78,46.86,77.38,97018.7,562.32,386.9
192.32,59.24,32.4,65004.16,710.88,162.0
64.72,31.89,15.51,29124.0,382.68,77.55
69.7,26.53,15.5,32759.0,318.36,77.5
128.39,29.15,19.18,53923.8,349.8,95.9
257.0,127.13,310.31,106655.0,1525.56,0.0
83.88,25.95,14.79,31035.6,311.4,73.95
113.87,20.49,9.18,51241.5,245.88,45.9
64.63,19.49,9.5,5622.81,233.88,47.5
96.04,28.29,18.22,35534.8,339.48,91.1
433.83,183.17,402.28,52493.43,2198.04,0.0
107.37,21.99,11.59,19004.49,263.88,57.95
3204.9,2443.75,4015.31,1378107.0,29325.0,0.0
476.74,415.85,698.59,57685.54,4990.2,0.0
81.02,19.33,8.77,7048.74,231.96,43.85
103.37,60.58,113.4,18193.12,726.96,567.0
25.0,21.53,10.78,2175.0,258.36,53.9
5443.65,4460.21,6028.35,2395206.0,53522.52,0.0
58.18,20.52,10.58,23853.8,246.24,52.9
345.74,334.11,786.13,41834.54,4009.32,0.0
201.2,48.16,27.37,90540.0,577.92,136.85
210.12,50.69,28.38,77744.4,608.28,141.9
47.48,19.33,10.59,16048.24,231.96,52.95
494.21,219.19,433.6,142826.69,2630.28,0.0
63.71,19.7,10.87,5542.77,236.4,54.35
6419.56,4370.81,5144.27,2760410.8,52449.72,0.0
111.45,21.76,10.89,46809.0,261.12,54.45
4772.93,2763.16,3387.9,2100089.2,33157.92,0.0
129.85,21.16,10.89,43889.3,253.92,54.45
5922.93,2744.27,3218.03,1711726.77,32931.24,0.0
80.75,20.88,9.09,29473.75,250.56,45.45
8244.28,5826.08,5392.19,997557.88,69912.96,0.0
198.53,119.81,241.34,85367.9,1437.72,0.0
59.69,18.68,8.95,5193.03,224.16,44.75
13709.89,7907.27,9459.05,5895252.7,94887.24,0.0
428.8,111.28,241.12,171520.0,1335.36,0.0
474.06,144.4,335.77,137003.34,1732.8,0.0
118.6,48.69,90.08,47440.0,584.28,450.4
154.39,50.34,30.83,27327.03,604.08,154.15
87.95,18.6,8.66,22339.3,223.2,43.3
15593.8,9312.42,11721.41,1886849.8,111749.04,0.0
217.98,54.82,39.36,80652.6,657.84,196.8
54.34,31.74,15.49,18366.92,380.88,77.45
64.77,32.77,15.35,29146.5,393.24,76.75
95.61,56.65,32.84,16922.97,679.8,164.2
111.21,43.02,24.67,41147.7,516.24,123.35
98.64,19.71,11.04,44388.0,236.52,55.2
52.37,21.56,13.72,13301.98,258.72,68.6
175.22,28.01,19.43,31013.94,336.12,97.15
198.56,57.9,36.86,67113.28,694.8,184.3
87.8,18.38,8.96,32486.0,220.56,44.8
557.75,256.95,567.44,231466.25,3083.4,0.0
249.06,30.54,19.82,63261.24,366.48,99.1
15247.35,8664.27,8262.49,6556360.5,103971.24,0.0
267.21,125.65,244.75,114900.3,1507.8,0.0
35.34,20.67,9.15,12899.1,248.04,45.75
0.0,19.73,10.82,0.0,236.76,54.1
6434.57,5728.08,6289.54,2959902.2,68736.96,0.0
315.44,227.77,412.66,55517.44,2733.24,0.0
560.64,192.76,453.69,241075.2,2313.12,0.0
254.96,37.1,22.27,114732.0,445.2,111.35
197.42,29.38,18.43,50144.68,352.56,92.15
97.52,20.92,12.14,8484.24,251.04,60.7
76.45,26.16,16.06,25840.1,313.92,80.3
51.34,21.66,10.64,18739.1,259.92,53.2
0.0,21.95,9.14,0.0,263.4,45.7
196.47,54.79,135.87,82517.4,657.48,679.35
171.63,73.54,156.72,49601.07,882.48,783.6
221.87,44.09,93.51,26846.27,529.08,467.55
33.11,18.08,11.47,2880.57,216.96,57.35
101.98,50.74,32.22,37732.6,608.88,161.1
261.28,41.71,24.82,66365.12,500.52,124.1
242.7,27.81,16.72,109215.0,333.72,83.6
96.02,45.13,87.68,39848.3,541.56,438.4
53.74,25.88,16.98,9511.98,310.56,84.9
1892.94,2114.2,2870.0,795034.8,25370.4,0.0
14562.92,8606.48,10272.16,6262055.6,103277.76,0.0
91.07,25.27,13.38,40981.5,303.24,66.9
152.07,41.3,90.34,26764.32,495.6,451.7
90.13,20.35,10.73,7841.31,244.2,53.65
49.57,21.91,13.57,4312.59,262.92,67.85
132.94,19.0,12.0,33766.76,228.0,60.0
120.38,28.92,16.23,54171.0,347.04,81.15
57.29,53.22,107.98,6932.09,638.64,539.9
61.0,18.94,10.14,20740.0,227.28,50.7
23.67,20.92,9.43,8047.8,251.04,47.15
284.15,36.63,27.5,96042.7,439.56,137.5
649.46,208.88,478.98,78584.66,2506.56,0.0
38.53,21.04,12.11,3352.11,252.48,60.55
176.99,20.6,12.56,31327.23,247.2,62.8
40.59,19.85,11.12,14815.35,238.2,55.6
0.0,19.96,9.25,0.0,239.52,46.25
26.43,19.0,9.21,8986.2,228.0,46.05
0.0,19.24,11.18,0.0,230.88,55.9
286.58,58.48,35.99,72791.32,701.76,179.95
34.02,20.15,13.67,12417.3,241.8,68.35
155.06,45.79,24.5,27445.62,549.48,122.5
7672.84,4355.83,5384.43,1350419.84,52269.96,0.0
5189.75,2900.6,3453.53,2179695.0,34807.2,0.0
29.4,19.29,9.23,2557.8,231.48,46.15
488.61,325.85,547.4,195444.0,3910.2,0.0
594.66,347.87,801.64,71953.86,4174.44,0.0
41.79,20.75,12.35,14208.6,249.0,61.75
0.0,21.04,10.19,0.0,252.48,50.95
464.71,348.94,748.93,199825.3,4187.28,0.0
60.9,18.87,11.43,5298.3,226.44,57.15
6480.42,4582.97,6455.79,1140553.92,54995.64,0.0
9729.65,3997.32,4045.52,4183749.5,47967.84,0.0
76.17,19.28,13.36,13482.09,231.36,66.8
330.38,55.59,27.5,148671.0,667.08,137.5
62.18,20.82,11.06,21141.2,249.84,55.3
68.82,30.45,15.83,32345.4,365.4,79.15
57.73,22.8,11.19,10218.21,273.6,55.95
6710.87,4046.39,3964.03,1181113.12,48556.68,0.0
86.89,27.3,13.54,22070.06,327.6,67.7
100.73,18.44,11.08,34248.2,221.28,55.4
208.0,55.61,33.99,70304.0,667.32,169.95
263.12,57.84,36.5,118404.0,694.08,182.5
90.11,21.5,9.01,33340.7,258.0,45.05
172.28,67.9,33.36,58230.64,814.8,166.8
210.32,57.45,36.95,77818.4,689.4,184.75
165.18,25.07,12.81,74331.0,300.84,64.05
99.92,33.87,20.23,41966.4,406.44,101.15
6390.64,2769.03,4309.28,2556256.0,33228.36,0.0
77.55,21.42,10.84,6746.85,257.04,54.2
75.41,20.22,10.84,33934.5,242.64,54.2
7686.27,4276.81,4191.96,3305096.1,51321.72,0.0
25.3,19.63,9.43,2201.1,235.56,47.15
0.0,18.27,9.0,0.0,219.24,45.0
150.61,31.12,16.47,67774.5,373.44,82.35
80.01,18.62,11.19,27043.38,223.44,55.95
143.5,18.77,10.92,64575.0,225.24,54.6
430.89,201.84,363.26,180973.8,2422.08,0.0
