trip_id,trip_year,trip_month,trip_date,season,boat_type,boat_name,engine_hp,fuel_type,crew_size,ice_capacity_kg,water_capacity_L,avg_speed_knots,avg_speed_kmh,trip_days,trip_duration_category,port_name,region,departure_lat,departure_lon,fishing_lat,fishing_lon,distance_km,wind_kph,wave_height_m,weather_factor,total_hours,fuel_per_hour,fuel_per_km,fuel_liters,ice_kg,water_liters,fuel_price_per_liter,fuel_cost_lkr,ice_cost_lkr,water_cost_lkr,total_base_cost_lkr,fuel_cost_share,ice_cost_share,water_cost_share,ice_per_crew_day,water_per_crew_day,is_multi_day,has_engine,is_deep_sea
19874,2025,12,2025-12-25,Northeast_Monsoon,OBFR,Outboard Fiberglass,33,petrol,3,500,200,20.0,37.04,1,Single_Day,Kankesanthurai,Northern,9.6615,80.0104,9.8,80.4999,63.61,28.0,0.75,1.27,10.9,6.55,1.12,71.39,18.82,9.41,294.0,20988.66,225.84,47.05,21261.55,0.987,0.011,0.002,6.27,3.14,0,1,0
1599,2022,10,2022-10-10,Southwest_Monsoon,TKBO,Traditional Kerosene Boat,12,kerosene,4,300,100,8.0,14.816,1,Single_Day,Negombo,Western,7.209,79.835,7.2316,79.8971,7.3,21.6,0.95,1.17,10.3,3.17,4.48,32.67,18.03,12.46,340.0,11107.8,216.36,62.3,11386.46,0.976,0.019,0.005,4.51,3.12,0,1,0
9675,2023,1,2023-01-25,Northeast_Monsoon,MDBT,Motorized Day Boat,63,diesel,10,2000,1000,13.0,24.076,4,Multi_Day,Trincomalee,Eastern,8.55,81.233,9.4928,81.0499,106.75,13.8,0.55,1.04,39.6,5.89,2.18,233.12,294.67,577.03,405.0,94413.6,3536.04,0.0,97949.64,0.964,0.036,0.0,7.37,14.43,1,1,1
10952,2024,2,2024-02-17,Northeast_Monsoon,TKBO,Traditional Kerosene Boat,28,kerosene,4,300,100,8.0,14.816,1,Single_Day,Trincomalee,Eastern,8.55,81.233,8.6932,81.3478,20.32,20.3,2.41,1.28,8.9,7.91,3.46,70.36,18.14,11.65,262.0,18434.32,217.68,58.25,18710.25,0.985,0.012,0.003,4.54,2.91,0,1,0
4333,2022,9,2022-09-27,Southwest_Monsoon,OBFR,Outboard Fiberglass,33,petrol,3,500,200,20.0,37.04,1,Single_Day,Colombo,Western,6.9271,79.8612,6.5815,79.5608,50.76,24.0,1.21,1.27,12.1,6.17,1.47,74.69,19.38,11.24,450.0,33610.5,232.56,56.2,33899.26,0.991,0.007,0.002,6.46,3.75,0,1,0
12099,2024,11,2024-11-01,Northeast_Monsoon,OBFR,Outboard Fiberglass,57,petrol,6,500,200,20.0,37.04,2,Multi_Day,Beruwala,Western,6.0535,80.2209,5.9,80.6977,64.56,24.7,1.13,1.27,16.0,11.1,2.75,177.52,65.03,39.74,311.0,55208.72,780.36,198.7,56187.78,0.983,0.014,0.004,5.42,3.31,1,1,0
6955,2023,9,2023-09-06,Southwest_Monsoon,OBFR,Outboard Fiberglass,34,petrol,5,500,200,20.0,37.04,2,Multi_Day,Trincomalee,Eastern,8.55,81.233,8.465,81.2491,9.61,11.2,0.64,1.01,14.0,5.01,7.3,70.15,53.04,29.0,361.0,25324.15,636.48,145.0,26105.63,0.97,0.024,0.006,5.3,2.9,1,1,0
18821,2025,10,2025-10-10,Southwest_Monsoon,IMUL,Industrial Multi-day,267,diesel,14,10000,30000,10.0,18.52,42,Multi_Day,Beruwala,Western,6.0535,80.2209,9.0515,79.5,456.79,24.6,1.99,1.26,395.9,25.7,22.27,10173.58,6964.79,7892.85,277.0,2818081.66,83577.48,0.0,2901659.14,0.971,0.029,0.0,11.84,13.42,1,1,1
8545,2023,11,2023-11-01,Northeast_Monsoon,OBFR,Outboard Fiberglass,60,petrol,4,500,200,20.0,37.04,1,Single_Day,Negombo,Western,7.209,79.835,7.4165,79.5,64.03,21.0,0.46,1.15,12.7,10.3,2.04,130.84,21.04,13.47,356.0,46579.04,252.48,67.35,46898.87,0.993,0.005,0.001,5.26,3.37,0,1,0
15974,2025,9,2025-09-25,Southwest_Monsoon,OBFR,Outboard Fiberglass,37,petrol,4,500,200,20.0,37.04,2,Multi_Day,Negombo,Western,7.209,79.835,7.3571,79.8452,16.5,21.8,1.43,1.28,19.9,6.76,8.15,134.46,42.24,23.57,299.0,40203.54,506.88,117.85,40828.27,0.985,0.012,0.003,5.28,2.95,1,1,0
13722,2024,8,2024-08-23,Southwest_Monsoon,OBFR,Outboard Fiberglass,25,petrol,5,500,200,20.0,37.04,2,Multi_Day,Negombo,Western,7.209,79.835,7.2961,79.8509,9.84,21.5,1.16,1.29,16.3,4.56,7.56,74.37,54.7,32.86,344.0,25583.28,656.4,164.3,26403.98,0.969,0.025,0.006,5.47,3.29,1,1,0
695,2022,6,2022-06-21,Southwest_Monsoon,MDBT,Motorized Day Boat,107,diesel,10,2000,1000,13.0,24.076,5,Multi_Day,Galle,Southern,6.1241,81.1185,6.0406,81.9,101.74,25.9,0.32,1.18,50.8,13.33,6.66,677.18,336.48,862.18,400.0,270872.0,4037.76,0.0,274909.76,0.985,0.015,0.0,6.73,17.24,1,1,1
15630,2025,11,2025-11-19,Northeast_Monsoon,MDBT,Motorized Day Boat,128,diesel,10,2000,1000,13.0,24.076,1,Single_Day,Colombo,Western,6.9271,79.8612,6.8253,79.7698,15.16,15.1,2.19,1.11,11.2,11.98,8.85,134.22,66.67,160.47,277.0,37178.94,800.04,802.35,38781.33,0.959,0.021,0.021,6.67,16.05,0,1,0
13589,2024,3,2024-03-01,Northeast_Monsoon,OBFR,Outboard Fiberglass,80,petrol,3,500,200,20.0,37.04,1,Single_Day,Colombo,Western,6.9271,79.8612,6.5247,79.8713,44.76,8.0,2.2,0.98,9.1,10.96,2.23,99.73,20.4,11.34,371.0,36999.83,244.8,56.7,37301.33,0.992,0.007,0.002,6.8,3.78,0,1,0
14521,2024,8,2024-08-09,Southwest_Monsoon,TKBO,Traditional Kerosene Boat,24,kerosene,3,300,100,8.0,14.816,1,Single_Day,Negombo,Western,7.209,79.835,6.831,79.7552,42.94,24.1,2.02,1.27,13.3,6.65,2.06,88.45,21.19,8.81,202.0,17866.9,254.28,44.05,18165.23,0.984,0.014,0.002,7.06,2.94,0,1,0
19917,2025,6,2025-06-12,Southwest_Monsoon,IMUL,Industrial Multi-day,469,diesel,17,10000,30000,10.0,18.52,29,Multi_Day,Kankesanthurai,Northern,9.6615,80.0104,9.8,81.9,335.3,25.3,1.15,1.16,304.5,39.35,35.74,11982.52,5540.86,6751.6,274.0,3283210.48,66490.32,0.0,3349700.8,0.98,0.02,0.0,11.24,13.69,1,1,1
9770,2023,11,2023-11-14,Northeast_Monsoon,OBFR,Outboard Fiberglass,51,petrol,3,500,200,20.0,37.04,1,Single_Day,Trincomalee,Eastern,8.55,81.233,8.4357,81.4243,24.57,18.0,1.9,1.03,9.0,7.31,2.68,65.83,20.68,9.46,356.0,23435.48,248.16,47.3,23730.94,0.988,0.01,0.002,6.89,3.15,0,1,0
13377,2024,1,2024-01-02,Northeast_Monsoon,OBFR,Outboard Fiberglass,73,petrol,3,500,200,20.0,37.04,1,Single_Day,Colombo,Western,6.9271,79.8612,7.4957,79.8412,63.27,26.9,1.07,1.27,12.9,12.97,2.64,167.25,20.01,11.45,366.0,61213.5,240.12,57.25,61510.87,0.995,0.004,0.001,6.67,3.82,0,1,0
1034,2022,2,2022-02-21,Northeast_Monsoon,TKBO,Traditional Kerosene Boat,19,kerosene,3,300,100,8.0,14.816,1,Single_Day,Kalpitiya,North Western,8.556,79.8,8.5285,80.0314,25.63,17.2,2.04,1.14,11.0,4.83,2.07,53.17,20.0,11.44,87.0,4625.79,240.0,57.2,4922.99,0.94,0.049,0.012,6.67,3.81,0,1,0
10842,2024,11,2024-11-02,Northeast_Monsoon,MDBT,Motorized Day Boat,119,diesel,7,2000,1000,13.0,24.076,4,Multi_Day,Negombo,Western,7.209,79.835,7.4354,80.3855,65.73,29.2,2.28,1.27,32.5,14.62,7.23,475.18,191.29,426.21,283.0,134475.94,2295.48,0.0,136771.42,0.983,0.017,0.0,6.83,15.22,1,1,0
16592,2025,10,2025-10-27,Southwest_Monsoon,IMUL,Industrial Multi-day,265,diesel,12,10000,30000,10.0,18.52,17,Multi_Day,Negombo,Western,7.209,79.835,5.9,79.5,499.45,23.3,2.43,1.21,189.5,26.87,10.19,5091.67,2748.55,2941.41,277.0,1410392.59,32982.6,0.0,1443375.19,0.977,0.023,0.0,13.47,14.42,1,1,1
10421,2024,8,2024-08-18,Southwest_Monsoon,IMUL,Industrial Multi-day,271,diesel,14,10000,30000,10.0,18.52,31,Multi_Day,Beruwala,Western,6.0535,80.2209,8.3648,81.9,512.3,23.9,1.23,1.28,301.1,27.88,16.39,8395.8,5529.51,6094.12,317.0,2661468.6,66354.12,0.0,2727822.72,0.976,0.024,0.0,12.74,14.04,1,1,1
10979,2024,11,2024-11-14,Northeast_Monsoon,OBFR,Outboard Fiberglass,76,petrol,4,500,200,20.0,37.04,1,Single_Day,Colombo,Western,6.9271,79.8612,6.814,79.7584,16.94,5.1,1.4,0.98,9.3,10.35,5.68,96.28,21.94,13.04,311.0,29943.08,263.28,65.2,30271.56,0.989,0.009,0.002,5.49,3.26,0,1,0
2127,2022,10,2022-10-06,Southwest_Monsoon,MDBT,Motorized Day Boat,109,diesel,6,2000,1000,13.0,24.076,3,Multi_Day,Negombo,Western,7.209,79.835,8.2885,80.6143,147.58,7.7,0.86,0.98,37.6,10.98,2.8,412.87,145.41,290.55,430.0,177534.1,1744.92,0.0,179279.02,0.99,0.01,0.0,8.08,16.14,1,1,1
12187,2024,1,2024-01-11,Northeast_Monsoon,TKBO,Traditional Kerosene Boat,17,kerosene,4,300,100,8.0,14.816,1,Single_Day,Kalpitiya,North Western,8.556,79.8,8.4649,79.6213,22.11,17.6,1.07,1.15,11.9,4.18,2.25,49.72,19.13,10.92,236.0,11733.92,229.56,54.6,12018.08,0.976,0.019,0.005,4.78,2.73,0,1,0
5970,2023,3,2023-03-10,Northeast_Monsoon,TKBO,Traditional Kerosene Boat,11,kerosene,2,300,100,8.0,14.816,1,Single_Day,Beruwala,Western,6.0535,80.2209,6.2163,80.2754,19.08,20.0,2.05,1.28,12.2,3.35,2.14,40.81,20.48,10.41,305.0,12447.05,245.76,52.05,12744.86,0.977,0.019,0.004,10.24,5.21,0,1,0
13225,2024,7,2024-07-28,Southwest_Monsoon,MDBT,Motorized Day Boat,133,diesel,8,2000,1000,13.0,24.076,3,Multi_Day,Trincomalee,Eastern,8.55,81.233,8.3856,81.2836,19.11,10.8,1.08,1.07,23.5,13.29,16.34,312.24,161.67,335.22,317.0,98980.08,1940.04,0.0,100920.12,0.981,0.019,0.0,6.74,13.97,1,1,0
993,2022,7,2022-07-20,Southwest_Monsoon,OBFR,Outboard Fiberglass,42,petrol,4,500,200,20.0,37.04,1,Single_Day,Hambantota,Southern,5.9549,80.5549,6.2289,81.232,80.83,19.9,2.27,1.03,12.0,6.83,1.01,82.0,18.95,10.6,450.0,36900.0,227.4,53.0,37180.4,0.992,0.006,0.001,4.74,2.65,0,1,0
15084,2025,7,2025-07-05,Southwest_Monsoon,OBFR,Outboard Fiberglass,86,petrol,4,500,200,20.0,37.04,2,Multi_Day,Negombo,Western,7.209,79.835,6.63,79.5,77.68,17.4,0.44,1.06,19.4,14.39,3.59,279.24,44.32,22.36,305.0,85168.2,531.84,111.8,85811.84,0.992,0.006,0.001,5.54,2.79,1,1,0
14845,2024,9,2024-09-14,Southwest_Monsoon,OBFR,Outboard Fiberglass,42,petrol,5,500,200,20.0,37.04,2,Multi_Day,Negombo,Western,7.209,79.835,6.6123,79.9074,66.83,8.6,1.27,0.94,17.4,6.34,1.65,110.26,55.95,28.22,332.0,36606.32,671.4,141.1,37418.82,0.978,0.018,0.004,5.6,2.82,1,1,0
14945,2024,11,2024-11-08,Northeast_Monsoon,IMUL,Industrial Multi-day,409,diesel,15,10000,30000,10.0,18.52,20,Multi_Day,Galle,Southern,6.1241,81.1185,5.9,80.9702,82.59,18.5,1.06,1.0,208.5,32.81,82.82,6840.21,3392.6,4173.1,283.0,1935779.43,40711.2,0.0,1976490.63,0.979,0.021,0.0,11.31,13.91,1,1,0
447,2022,7,2022-07-01,Southwest_Monsoon,IMUL,Industrial Multi-day,413,diesel,20,10000,30000,10.0,18.52,19,Multi_Day,Kankesanthurai,Northern,9.6615,80.0104,9.8,81.9,706.52,15.4,0.4,1.04,224.6,32.69,10.39,7342.85,5793.07,5839.06,460.0,3377711.0,69516.84,0.0,3447227.84,0.98,0.02,0.0,15.24,15.37,1,1,1
17277,2025,1,2025-01-22,Northeast_Monsoon,OBFR,Outboard Fiberglass,57,petrol,4,500,200,20.0,37.04,1,Single_Day,Beruwala,Western,6.0535,80.2209,6.0124,80.384,18.61,19.2,0.39,1.14,10.2,10.32,5.66,105.23,21.02,10.59,309.0,32516.07,252.24,52.95,32821.26,0.991,0.008,0.002,5.25,2.65,0,1,0
5453,2023,2,2023-02-02,Northeast_Monsoon,NMTR,Non-motorized Traditional,0,none,1,50,30,3.0,5.556,1,Single_Day,Hambantota,Southern,5.9549,80.5549,5.9997,80.6056,7.5,8.5,1.84,0.91,12.5,0.0,0.0,0.0,19.78,8.59,0.0,0.0,237.36,42.95,280.31,0.0,0.847,0.153,19.78,8.59,0,0,0
3211,2022,11,2022-11-02,Northeast_Monsoon,IMUL,Industrial Multi-day,495,diesel,15,10000,30000,10.0,18.52,43,Multi_Day,Kankesanthurai,Northern,9.6615,80.0104,9.8,80.5149,585.46,12.5,1.74,1.11,369.0,44.32,27.93,16353.38,9132.66,10653.56,415.0,6786652.7,109591.92,0.0,6896244.62,0.984,0.016,0.0,14.16,16.52,1,1,1
5561,2023,8,2023-08-17,Southwest_Monsoon,TKBO,Traditional Kerosene Boat,27,kerosene,4,300,100,8.0,14.816,1,Single_Day,Colombo,Western,6.9271,79.8612,6.9868,79.9327,10.31,26.2,0.33,1.28,9.0,7.74,6.76,69.64,21.22,11.86,226.0,15738.64,254.64,59.3,16052.58,0.98,0.016,0.004,5.3,2.96,0,1,0
18911,2025,7,2025-07-06,Southwest_Monsoon,IMUL,Industrial Multi-day,226,diesel,18,10000,30000,10.0,18.52,39,Multi_Day,Colombo,Western,6.9271,79.8612,9.3526,81.9,432.58,22.9,0.9,1.19,422.4,20.25,19.77,8553.02,8112.15,11299.49,289.0,2471822.78,97345.8,0.0,2569168.58,0.962,0.038,0.0,11.56,16.1,1,1,1
3210,2022,3,2022-03-10,Northeast_Monsoon,OBFR,Outboard Fiberglass,31,petrol,4,500,200,20.0,37.04,2,Multi_Day,Hambantota,Southern,5.9549,80.5549,6.1182,80.3781,26.68,22.3,0.37,1.21,18.3,5.54,3.8,101.44,38.69,26.15,177.0,17954.88,464.28,130.75,18549.91,0.968,0.025,0.007,4.84,3.27,1,1,0
13813,2024,8,2024-08-06,Southwest_Monsoon,OBFR,Outboard Fiberglass,51,petrol,3,500,200,20.0,37.04,2,Multi_Day,Beruwala,Western,6.0535,80.2209,5.9,79.944,69.54,13.3,1.92,1.1,21.1,8.66,2.63,182.72,29.66,16.57,344.0,62855.68,355.92,82.85,63294.45,0.993,0.006,0.001,4.94,2.76,1,1,0
8966,2023,11,2023-11-20,Northeast_Monsoon,OBFR,Outboard Fiberglass,26,petrol,3,500,200,20.0,37.04,2,Multi_Day,Hambantota,Southern,5.9549,80.5549,6.6581,80.434,79.33,13.2,2.36,1.05,16.7,3.79,0.8,63.37,29.64,15.78,356.0,22559.72,355.68,78.9,22994.3,0.981,0.015,0.003,4.94,2.63,1,1,0
17653,2025,6,2025-06-27,Southwest_Monsoon,MDBT,Motorized Day Boat,106,diesel,8,2000,1000,13.0,24.076,3,Multi_Day,Negombo,Western,7.209,79.835,7.0976,79.5,108.1,14.2,0.81,1.14,29.4,12.16,3.31,357.56,185.7,345.9,274.0,97971.44,2228.4,0.0,100199.84,0.978,0.022,0.0,7.74,14.41,1,1,1
10649,2024,4,2024-04-02,Northeast_Monsoon,MDBT,Motorized Day Boat,86,diesel,9,2000,1000,13.0,24.076,1,Single_Day,Negombo,Western,7.209,79.835,7.8561,80.3569,92.13,26.2,0.69,1.23,15.6,9.91,1.68,154.56,71.63,125.04,363.0,56105.28,859.56,625.2,57590.04,0.974,0.015,0.011,7.96,13.89,0,1,0
19714,2025,4,2025-04-12,Northeast_Monsoon,IMUL,Industrial Multi-day,218,diesel,13,10000,30000,10.0,18.52,11,Multi_Day,Kankesanthurai,Northern,9.6615,80.0104,9.8,79.5,706.22,11.2,2.08,1.08,149.7,18.0,3.82,2695.28,2130.4,2429.24,286.0,770850.08,25564.8,0.0,796414.88,0.968,0.032,0.0,14.9,16.99,1,1,1
3971,2022,9,2022-09-16,Southwest_Monsoon,TKBO,Traditional Kerosene Boat,17,kerosene,3,300,100,8.0,14.816,1,Single_Day,Beruwala,Western,6.0535,80.2209,5.9984,80.4139,22.2,24.4,1.22,1.18,10.7,4.54,2.19,48.6,21.41,10.81,340.0,16524.0,256.92,54.05,16834.97,0.982,0.015,0.003,7.14,3.6,0,1,0
10807,2024,3,2024-03-28,Northeast_Monsoon,OBFR,Outboard Fiberglass,74,petrol,3,500,200,20.0,37.04,2,Multi_Day,Colombo,Western,6.9271,79.8612,7.3001,79.5629,52.95,28.4,1.26,1.2,17.1,13.69,4.42,234.12,30.65,16.23,371.0,86858.52,367.8,81.15,87307.47,0.995,0.004,0.001,5.11,2.71,1,1,0
19544,2025,3,2025-03-02,Northeast_Monsoon,OBFR,Outboard Fiberglass,77,petrol,3,500,200,20.0,37.04,2,Multi_Day,Beruwala,Western,6.0535,80.2209,6.8055,80.283,83.9,13.5,1.73,1.04,19.0,11.69,2.65,222.05,30.85,17.11,309.0,68613.45,370.2,85.55,69069.2,0.993,0.005,0.001,5.14,2.85,1,1,0
11366,2024,10,2024-10-25,Southwest_Monsoon,IMUL,Industrial Multi-day,339,diesel,15,10000,30000,10.0,18.52,30,Multi_Day,Hambantota,Southern,5.9549,80.5549,5.9,81.9,686.15,11.5,1.19,1.07,276.4,31.29,12.6,8647.36,6321.84,5847.96,283.0,2447202.88,75862.08,0.0,2523064.96,0.97,0.03,0.0,14.05,13.0,1,1,1
3778,2022,9,2022-09-23,Southwest_Monsoon,TKBO,Traditional Kerosene Boat,12,kerosene,2,300,100,8.0,14.816,1,Single_Day,Galle,Southern,6.1241,81.1185,6.0032,81.0841,13.97,13.3,2.24,1.08,9.6,2.75,1.89,26.43,19.0,9.21,340.0,8986.2,228.0,46.05,9260.25,0.97,0.025,0.005,9.5,4.61,0,1,0
13079,2024,12,2024-12-07,Northeast_Monsoon,OBFR,Outboard Fiberglass,42,petrol,3,500,200,20.0,37.04,2,Multi_Day,Negombo,Western,7.209,79.835,7.0444,79.5,46.69,18.9,0.95,1.12,21.0,7.47,3.36,156.93,28.13,15.72,309.0,48491.37,337.56,78.6,48907.53,0.991,0.007,0.002,4.69,2.62,1,1,0
6352,2023,7,2023-07-04,Southwest_Monsoon,OBFR,Outboard Fiberglass,27,petrol,3,500,200,20.0,37.04,2,Multi_Day,Trincomalee,Eastern,8.55,81.233,8.9248,81.3864,44.95,26.5,0.57,1.19,15.1,5.18,1.74,78.15,31.31,17.94,328.0,25633.2,375.72,89.7,26098.62,0.982,0.014,0.003,5.22,2.99,1,1,0
4007,2022,1,2022-01-18,Northeast_Monsoon,TKBO,Traditional Kerosene Boat,19,kerosene,3,300,100,8.0,14.816,1,Single_Day,Galle,Southern,6.1241,81.1185,6.1127,81.261,15.8,21.9,1.51,1.19,9.6,5.37,3.26,51.54,21.62,10.59,87.0,4483.98,259.44,52.95,4796.37,0.935,0.054,0.011,7.21,3.53,0,1,0
3776,2022,12,2022-12-10,Northeast_Monsoon,TKBO,Traditional Kerosene Boat,23,kerosene,4,300,100,8.0,14.816,1,Single_Day,Beruwala,Western,6.0535,80.2209,6.0022,80.1643,8.47,5.3,0.92,0.94,8.4,4.83,4.79,40.59,19.85,11.12,365.0,14815.35,238.2,55.6,15109.15,0.981,0.016,0.004,4.96,2.78,0,1,0
17147,2025,9,2025-09-14,Southwest_Monsoon,OBFR,Outboard Fiberglass,61,petrol,4,500,200,20.0,37.04,2,Multi_Day,Galle,Southern,6.1241,81.1185,5.947,80.9334,28.4,29.8,1.06,1.28,15.1,12.54,6.67,189.34,43.33,23.95,299.0,56612.66,519.96,119.75,57252.37,0.989,0.009,0.002,5.42,2.99,1,1,0
14104,2024,2,2024-02-02,Northeast_Monsoon,IMUL,Industrial Multi-day,370,diesel,14,10000,30000,10.0,18.52,28,Multi_Day,Galle,Southern,6.1241,81.1185,9.1032,81.9,583.2,14.7,0.78,1.11,266.9,33.6,15.38,8968.74,4847.62,5954.9,363.0,3255652.62,58171.44,0.0,3313824.06,0.982,0.018,0.0,12.37,15.19,1,1,1
19145,2025,3,2025-03-23,Northeast_Monsoon,OBFR,Outboard Fiberglass,74,petrol,4,500,200,20.0,37.04,2,Multi_Day,Colombo,Western,6.9271,79.8612,6.9745,80.1033,27.24,22.1,1.4,1.21,17.5,12.69,8.15,222.12,39.26,22.48,309.0,68635.08,471.12,112.4,69218.6,0.992,0.007,0.002,4.91,2.81,1,1,0
19183,2025,3,2025-03-14,Northeast_Monsoon,MDBT,Motorized Day Boat,146,diesel,6,2000,1000,13.0,24.076,1,Single_Day,Trincomalee,Eastern,8.55,81.233,8.7404,79.8396,154.63,17.1,0.74,1.05,22.5,13.55,1.97,304.92,45.59,79.34,286.0,87207.12,547.08,396.7,88150.9,0.989,0.006,0.005,7.6,13.22,0,1,1
8426,2023,8,2023-08-06,Southwest_Monsoon,MDBT,Motorized Day Boat,90,diesel,6,2000,1000,13.0,24.076,2,Multi_Day,Trincomalee,Eastern,8.55,81.233,9.8,81.3742,145.38,13.6,0.58,1.14,30.4,9.41,1.97,286.17,82.86,201.65,306.0,87568.02,994.32,0.0,88562.34,0.989,0.011,0.0,6.91,16.8,1,1,1
4337,2022,2,2022-02-12,Northeast_Monsoon,OBFR,Outboard Fiberglass,46,petrol,6,500,200,20.0,37.04,2,Multi_Day,Kankesanthurai,Northern,9.6615,80.0104,9.8,79.7677,32.56,11.9,0.48,1.1,21.1,7.92,5.13,167.14,62.63,31.88,177.0,29583.78,751.56,159.4,30494.74,0.97,0.025,0.005,5.22,2.66,1,1,0
8117,2023,9,2023-09-27,Southwest_Monsoon,MDBT,Motorized Day Boat,81,diesel,10,2000,1000,13.0,24.076,4,Multi_Day,Trincomalee,Eastern,8.55,81.233,8.3413,81.3155,24.92,25.6,1.62,1.17,40.2,9.41,15.17,378.11,259.88,606.91,341.0,128935.51,3118.56,0.0,132054.07,0.976,0.024,0.0,6.5,15.17,1,1,0
7763,2023,5,2023-05-01,Southwest_Monsoon,MDBT,Motorized Day Boat,98,diesel,7,2000,1000,13.0,24.076,5,Multi_Day,Negombo,Western,7.209,79.835,8.1411,80.1605,109.68,29.3,2.26,1.2,43.4,12.01,4.75,521.3,253.41,466.1,310.0,161603.0,3040.92,0.0,164643.92,0.982,0.018,0.0,7.24,13.32,1,1,1
14012,2024,2,2024-02-09,Northeast_Monsoon,NMTR,Non-motorized Traditional,0,none,1,50,30,3.0,5.556,1,Single_Day,Colombo,Western,6.9271,79.8612,6.9173,79.8576,1.16,22.1,1.22,1.27,9.0,0.0,0.0,0.0,19.66,10.62,0.0,0.0,235.92,53.1,289.02,0.0,0.816,0.184,19.66,10.62,0,0,0
13651,2024,8,2024-08-04,Southwest_Monsoon,OBFR,Outboard Fiberglass,85,petrol,4,500,200,20.0,37.04,1,Single_Day,Kankesanthurai,Northern,9.6615,80.0104,9.8,80.6711,92.91,29.7,1.59,1.18,12.0,15.28,1.97,183.31,22.32,10.91,344.0,63058.64,267.84,54.55,63381.03,0.995,0.004,0.001,5.58,2.73,0,1,0
438,2022,5,2022-05-22,Southwest_Monsoon,MDBT,Motorized Day Boat,135,diesel,10,2000,1000,13.0,24.076,3,Multi_Day,Colombo,Western,6.9271,79.8612,6.8348,79.5,50.59,29.3,0.31,1.21,23.4,14.98,6.93,350.6,212.35,412.29,289.0,101323.4,2548.2,0.0,103871.6,0.975,0.025,0.0,7.08,13.74,1,1,0
16533,2025,6,2025-06-08,Southwest_Monsoon,OBFR,Outboard Fiberglass,75,petrol,3,500,200,20.0,37.04,1,Single_Day,Kankesanthurai,Northern,9.6615,80.0104,9.8,80.1462,87.33,21.4,2.24,1.24,11.9,13.37,1.82,159.1,19.24,10.62,293.0,46616.3,230.88,53.1,46900.28,0.994,0.005,0.001,6.41,3.54,0,1,0
3269,2022,7,2022-07-26,Southwest_Monsoon,OBFR,Outboard Fiberglass,40,petrol,5,500,200,20.0,37.04,2,Multi_Day,Beruwala,Western,6.0535,80.2209,6.3346,80.8334,74.57,5.4,2.2,0.91,18.7,5.3,1.33,99.03,49.96,28.46,450.0,44563.5,599.52,142.3,45305.32,0.984,0.013,0.003,5.0,2.85,1,1,0
3752,2022,12,2022-12-21,Northeast_Monsoon,MDBT,Motorized Day Boat,148,diesel,8,2000,1000,13.0,24.076,1,Single_Day,Colombo,Western,6.9271,79.8612,6.6893,79.5,77.0,19.6,0.83,1.03,15.2,12.93,2.55,196.47,54.79,135.87,420.0,82517.4,657.48,679.35,83854.23,0.984,0.008,0.008,6.85,16.98,0,1,0
9113,2023,6,2023-06-04,Southwest_Monsoon,MDBT,Motorized Day Boat,101,diesel,8,2000,1000,13.0,24.076,3,Multi_Day,Negombo,Western,7.209,79.835,6.6983,79.5,113.19,16.4,1.56,1.02,37.6,10.06,3.34,378.31,181.8,376.0,310.0,117276.1,2181.6,0.0,119457.7,0.982,0.018,0.0,7.58,15.67,1,1,1
9440,2023,10,2023-10-20,Southwest_Monsoon,TKBO,Traditional Kerosene Boat,12,kerosene,4,300,100,8.0,14.816,1,Single_Day,Trincomalee,Eastern,8.55,81.233,8.5332,81.101,14.63,7.1,1.71,0.94,10.7,2.4,1.75,25.63,18.32,13.19,242.0,6202.46,219.84,65.95,6488.25,0.956,0.034,0.01,4.58,3.3,0,1,0
1739,2022,4,2022-04-22,Northeast_Monsoon,OBFR,Outboard Fiberglass,54,petrol,4,500,200,20.0,37.04,1,Single_Day,Galle,Southern,6.1241,81.1185,6.6306,80.489,89.5,10.8,2.32,1.02,11.8,7.87,1.04,92.91,23.17,10.22,338.0,31403.58,278.04,51.1,31732.72,0.99,0.009,0.002,5.79,2.56,0,1,0
606,2022,4,2022-04-15,Northeast_Monsoon,MDBT,Motorized Day Boat,123,diesel,6,2000,1000,13.0,24.076,1,Single_Day,Hambantota,Southern,5.9549,80.5549,6.247,81.0035,59.28,29.5,2.34,1.28,13.9,13.87,3.25,192.8,40.07,95.09,176.0,33932.8,480.84,475.45,34889.09,0.973,0.014,0.014,6.68,15.85,0,1,0
17085,2025,2,2025-02-12,Northeast_Monsoon,OBFR,Outboard Fiberglass,37,petrol,6,500,200,20.0,37.04,1,Single_Day,Galle,Southern,6.1241,81.1185,6.5516,80.4456,88.26,12.6,2.22,1.02,10.8,5.33,0.65,57.6,32.77,15.67,309.0,17798.4,393.24,78.35,18269.99,0.974,0.022,0.004,5.46,2.61,0,1,0
12998,2024,3,2024-03-07,Northeast_Monsoon,IMUL,Industrial Multi-day,217,diesel,16,10000,30000,10.0,18.52,41,Multi_Day,Kalpitiya,North Western,8.556,79.8,5.9,81.9,722.72,15.1,0.88,1.09,331.8,17.01,7.81,5644.1,10145.87,9461.22,363.0,2048808.3,121750.44,0.0,2170558.74,0.944,0.056,0.0,15.47,14.42,1,1,1
