boat_type_MDBT,boat_type_NMTR,boat_type_OBFR,boat_type_TKBO,engine_hp,fuel_type_kerosene,fuel_type_none,fuel_type_petrol,crew_size,ice_capacity_kg,water_capacity_L,avg_speed_kmh,trip_days,trip_month,distance_km,wind_kph,wave_height_m,total_hours,region_North Western,region_Northern,region_Southern,region_Western,is_multi_day,has_engine
False,False,True,False,31,False,False,True,6,500,200,37.04,2,3,88.5,20.4,2.25,23.0,False,False,False,True,1,1
False,False,True,False,71,False,False,True,6,500,200,37.04,1,9,76.86,20.4,2.3,13.1,False,False,False,True,0,1
True,False,False,False,75,False,False,False,6,2000,1000,24.076,3,7,65.19,14.2,1.89,30.0,False,True,False,False,1,1
False,False,True,False,50,False,False,True,5,500,200,37.04,1,10,66.86,17.9,1.47,12.5,False,False,True,False,0,1
False,False,True,False,47,False,False,True,4,500,200,37.04,2,3,50.42,18.7,1.26,21.2,True,False,False,False,1,1
False,False,False,False,483,False,False,False,19,10000,30000,18.52,40,9,324.21,28.4,1.97,360.8,False,False,True,False,1,1
False,False,True,False,25,False,False,True,6,500,200,37.04,2,4,41.93,17.4,0.44,15.5,False,False,False,False,1,1
False,False,False,False,443,False,False,False,18,10000,30000,18.52,42,12,658.92,21.3,1.14,389.6,False,True,False,False,1,1
False,True,False,False,0,False,True,False,2,50,30,5.556,1,12,9.41,21.6,1.06,12.0,False,False,True,False,0,0
True,False,False,False,138,False,False,False,6,2000,1000,24.076,2,7,102.87,26.9,0.92,25.3,False,False,False,True,1,1
False,False,False,False,321,False,False,False,16,10000,30000,18.52,41,12,662.57,6.4,2.31,395.2,False,False,False,True,1,1
False,False,True,False,53,False,False,True,5,500,200,37.04,2,3,12.77,7.2,0.7,15.7,False,False,True,False,1,1
False,False,False,False,396,False,False,False,12,10000,30000,18.52,22,3,468.06,29.8,1.99,200.7,False,True,False,False,1,1
False,False,False,True,29,True,False,False,2,300,100,14.816,1,6,44.57,8.8,2.11,15.8,False,False,True,False,0,1
False,False,False,False,439,False,False,False,17,10000,30000,18.52,19,3,542.32,25.2,2.38,190.4,False,False,False,True,1,1
True,False,False,False,115,False,False,False,10,2000,1000,24.076,2,11,116.33,12.6,0.77,29.0,False,False,False,True,1,1
True,False,False,False,101,False,False,False,9,2000,1000,24.076,5,2,128.49,5.4,1.27,59.8,False,False,False,True,1,1
False,False,True,False,81,False,False,True,4,500,200,37.04,1,1,66.18,7.3,1.09,10.9,False,False,False,True,0,1
True,False,False,False,112,False,False,False,7,2000,1000,24.076,3,7,19.87,24.9,1.06,19.9,False,False,True,False,1,1
False,False,True,False,74,False,False,True,3,500,200,37.04,2,8,38.67,16.7,1.78,18.1,False,False,False,True,1,1
True,False,False,False,76,False,False,False,10,2000,1000,24.076,5,7,156.59,19.2,1.22,61.5,False,False,False,False,1,1
True,False,False,False,76,False,False,False,9,2000,1000,24.076,5,4,26.59,23.0,2.47,41.0,False,False,False,True,1,1
True,False,False,False,129,False,False,False,7,2000,1000,24.076,5,3,62.59,25.1,2.21,44.8,False,False,True,False,1,1
False,False,False,False,498,False,False,False,20,10000,30000,18.52,29,9,272.34,26.4,1.1,252.3,True,False,False,False,1,1
False,False,True,False,72,False,False,True,4,500,200,37.04,2,3,37.26,14.5,2.35,21.6,False,False,True,False,1,1
True,False,False,False,100,False,False,False,10,2000,1000,24.076,2,1,55.91,8.8,1.03,16.8,False,True,False,False,1,1
False,False,True,False,53,False,False,True,3,500,200,37.04,1,7,32.17,13.0,2.49,10.1,False,False,False,False,0,1
True,False,False,False,110,False,False,False,8,2000,1000,24.076,3,2,91.36,7.9,2.12,32.9,False,False,False,True,1,1
True,False,False,False,98,False,False,False,8,2000,1000,24.076,3,6,122.98,10.5,1.45,31.4,False,False,False,False,1,1
False,False,True,False,42,False,False,True,4,500,200,37.04,2,3,68.33,13.3,1.01,23.1,False,False,False,True,1,1
False,False,False,True,27,True,False,False,4,300,100,14.816,1,5,24.94,7.9,0.99,10.8,False,False,False,True,0,1
False,False,True,False,45,False,False,True,6,500,200,37.04,1,4,46.18,25.3,2.19,9.9,True,False,False,False,0,1
False,False,True,False,64,False,False,True,5,500,200,37.04,1,4,57.5,27.0,1.51,10.0,False,False,True,False,0,1
False,False,True,False,55,False,False,True,4,500,200,37.04,1,8,21.69,12.9,1.97,8.5,False,False,False,True,0,1
False,False,False,False,209,False,False,False,15,10000,30000,18.52,39,4,263.99,10.9,1.86,391.8,False,False,True,False,1,1
False,False,False,True,22,True,False,False,2,300,100,14.816,1,3,31.35,24.1,0.9,13.7,False,False,False,True,0,1
False,False,True,False,30,False,False,True,5,500,200,37.04,1,4,57.72,11.3,1.17,9.4,False,True,False,False,0,1
True,False,False,False,123,False,False,False,8,2000,1000,24.076,4,8,126.05,16.7,1.18,42.4,False,False,True,False,1,1
False,False,False,True,20,True,False,False,2,300,100,14.816,1,8,19.09,8.6,0.79,10.6,False,False,False,False,0,1
False,False,True,False,71,False,False,True,5,500,200,37.04,1,2,88.42,11.5,0.51,12.2,False,False,False,True,0,1
False,False,False,False,278,False,False,False,18,10000,30000,18.52,13,6,482.8,26.3,1.41,180.9,False,False,False,True,1,1
True,False,False,False,82,False,False,False,10,2000,1000,24.076,1,1,56.45,7.5,2.17,12.6,True,False,False,False,0,1
False,False,True,False,81,False,False,True,4,500,200,37.04,2,5,24.51,14.4,2.17,19.9,False,True,False,False,1,1
False,True,False,False,0,False,True,False,1,50,30,5.556,1,2,1.03,12.2,2.08,8.9,False,True,False,False,0,0
False,False,True,False,86,False,False,True,5,500,200,37.04,2,9,23.68,5.2,2.22,14.5,False,False,False,False,1,1
False,False,False,False,259,False,False,False,13,10000,30000,18.52,40,3,69.79,25.1,1.89,336.8,False,False,True,False,1,1
False,False,True,False,46,False,False,True,6,500,200,37.04,1,6,52.48,7.1,2.19,9.3,False,False,False,False,0,1
False,False,True,False,36,False,False,True,3,500,200,37.04,1,3,62.41,21.9,0.37,11.4,True,False,False,False,0,1
False,False,True,False,63,False,False,True,4,500,200,37.04,1,5,86.36,24.8,2.22,13.2,False,False,False,True,0,1
False,False,True,False,70,False,False,True,4,500,200,37.04,1,9,52.41,14.4,1.36,8.9,False,False,False,True,0,1
True,False,False,False,133,False,False,False,6,2000,1000,24.076,1,6,122.82,10.0,0.79,16.6,True,False,False,False,0,1
False,False,True,False,33,False,False,True,6,500,200,37.04,1,1,13.88,14.8,1.13,9.9,False,False,True,False,0,1
False,False,True,False,85,False,False,True,6,500,200,37.04,2,9,45.91,5.7,1.86,17.3,False,False,False,False,1,1
False,False,True,False,30,False,False,True,5,500,200,37.04,1,7,75.39,26.9,1.54,10.9,False,False,True,False,0,1
True,False,False,False,61,False,False,False,9,2000,1000,24.076,4,1,120.12,6.8,2.01,48.4,False,True,False,False,1,1
False,False,True,False,67,False,False,True,5,500,200,37.04,1,3,65.74,12.5,1.26,11.5,False,False,False,True,0,1
True,False,False,False,99,False,False,False,9,2000,1000,24.076,2,11,90.73,23.8,1.02,26.8,False,False,False,True,1,1
False,False,True,False,81,False,False,True,6,500,200,37.04,1,12,29.04,26.4,2.36,10.3,False,False,False,True,0,1
False,False,True,False,58,False,False,True,6,500,200,37.04,2,6,64.92,12.5,1.05,21.3,False,True,False,False,1,1
False,False,True,False,75,False,False,True,6,500,200,37.04,2,3,80.71,22.2,0.97,23.5,False,False,False,True,1,1
True,False,False,False,95,False,False,False,8,2000,1000,24.076,1,5,132.46,29.7,1.12,19.5,False,False,False,True,0,1
False,False,True,False,49,False,False,True,4,500,200,37.04,2,4,21.21,18.3,2.2,14.6,False,False,False,False,1,1
False,False,True,False,55,False,False,True,3,500,200,37.04,1,2,41.05,24.3,0.54,11.9,False,False,True,False,0,1
False,False,False,True,30,True,False,False,4,300,100,14.816,1,10,31.67,28.8,1.9,13.7,False,False,False,True,0,1
False,False,False,False,205,False,False,False,16,10000,30000,18.52,17,3,472.58,28.6,0.61,190.4,False,False,True,False,1,1
False,False,True,False,53,False,False,True,6,500,200,37.04,2,6,54.25,17.1,0.46,20.6,True,False,False,False,1,1
True,False,False,False,119,False,False,False,8,2000,1000,24.076,4,11,21.89,21.8,1.25,39.5,True,False,False,False,1,1
False,False,False,True,22,True,False,False,4,300,100,14.816,1,3,16.97,6.0,0.84,8.3,False,False,False,True,0,1
False,False,False,True,17,True,False,False,2,300,100,14.816,1,4,47.89,7.7,0.97,13.5,False,False,True,False,0,1
False,False,False,False,201,False,False,False,15,10000,30000,18.52,32,6,139.81,11.2,0.5,232.7,False,False,False,True,1,1
False,False,True,False,39,False,False,True,5,500,200,37.04,1,4,76.97,11.5,0.41,13.8,False,False,False,False,0,1
True,False,False,False,148,False,False,False,10,2000,1000,24.076,3,5,22.17,7.4,1.11,26.5,False,False,True,False,1,1
False,False,False,False,450,False,False,False,14,10000,30000,18.52,45,12,752.53,11.1,2.1,435.7,False,True,False,False,1,1
True,False,False,False,107,False,False,False,6,2000,1000,24.076,5,8,29.74,19.8,1.35,45.0,False,True,False,False,1,1
True,False,False,False,61,False,False,False,6,2000,1000,24.076,5,9,93.84,19.3,1.48,50.5,False,False,False,True,1,1
False,False,True,False,84,False,False,True,6,500,200,37.04,1,7,79.61,23.2,0.82,10.7,False,False,False,True,0,1
False,False,True,False,51,False,False,True,4,500,200,37.04,1,2,13.23,24.8,2.2,7.4,False,False,False,True,0,1
False,True,False,False,0,False,True,False,1,50,30,5.556,1,3,1.81,14.7,1.24,9.3,False,False,True,False,0,0
False,False,True,False,40,False,False,True,5,500,200,37.04,1,8,91.3,24.8,1.24,12.2,False,False,False,True,0,1
False,False,True,False,34,False,False,True,4,500,200,37.04,1,12,95.23,28.7,0.46,12.9,False,False,True,False,0,1
False,False,False,False,236,False,False,False,12,10000,30000,18.52,43,8,749.63,11.1,1.13,432.8,True,False,False,False,1,1
False,False,True,False,65,False,False,True,6,500,200,37.04,2,1,20.65,29.7,0.55,16.2,False,False,False,False,1,1
False,False,True,False,34,False,False,True,4,500,200,37.04,1,8,72.7,14.2,1.39,10.7,False,False,True,False,0,1
False,False,False,False,448,False,False,False,17,10000,30000,18.52,17,6,578.16,25.8,2.28,191.2,False,False,False,True,1,1
False,False,True,False,26,False,False,True,5,500,200,37.04,1,9,46.81,28.6,2.26,11.6,False,False,False,False,0,1
False,False,True,False,33,False,False,True,3,500,200,37.04,1,9,27.68,20.6,1.22,9.9,False,False,False,False,0,1
False,False,True,False,67,False,False,True,5,500,200,37.04,2,9,85.43,25.3,0.67,23.5,False,False,True,False,1,1
False,False,False,False,284,False,False,False,13,10000,30000,18.52,33,9,603.91,5.6,0.82,394.2,False,False,False,True,1,1
False,False,True,False,30,False,False,True,6,500,200,37.04,2,6,50.74,24.4,1.28,17.4,False,False,False,True,1,1
False,False,False,False,313,False,False,False,15,10000,30000,18.52,10,6,248.28,9.3,0.44,88.9,False,False,True,False,1,1
False,False,True,False,66,False,False,True,4,500,200,37.04,1,9,14.54,22.8,1.72,8.9,True,False,False,False,0,1
False,False,False,True,28,True,False,False,4,300,100,14.816,1,8,37.68,12.8,1.96,14.8,False,True,False,False,0,1
False,False,True,False,29,False,False,True,4,500,200,37.04,1,6,26.2,18.7,2.44,8.5,False,False,True,False,0,1
False,False,False,False,229,False,False,False,16,10000,30000,18.52,25,12,486.25,27.0,2.17,211.3,False,False,False,True,1,1
False,False,False,True,11,True,False,False,2,300,100,14.816,1,9,32.15,28.3,0.44,12.0,False,False,False,True,0,1
False,False,True,False,77,False,False,True,4,500,200,37.04,1,6,82.85,29.8,0.32,11.0,False,False,False,True,0,1
True,False,False,False,136,False,False,False,6,2000,1000,24.076,4,2,145.09,26.3,2.33,39.6,False,False,False,False,1,1
True,False,False,False,118,False,False,False,6,2000,1000,24.076,1,10,19.89,28.5,0.41,9.0,False,False,False,False,0,1
False,False,True,False,56,False,False,True,5,500,200,37.04,2,2,9.04,8.8,1.1,14.3,False,False,False,True,1,1
False,False,False,True,22,True,False,False,4,300,100,14.816,1,10,37.56,12.4,2.37,12.0,False,False,False,True,0,1
False,True,False,False,0,False,True,False,1,50,30,5.556,1,9,6.83,11.7,1.98,10.5,True,False,False,False,0,0
False,False,True,False,67,False,False,True,3,500,200,37.04,1,10,29.43,27.4,0.37,10.8,False,False,True,False,0,1
False,True,False,False,0,False,True,False,1,50,30,5.556,1,7,7.14,18.3,0.43,12.5,False,False,False,True,0,0
False,False,False,False,470,False,False,False,19,10000,30000,18.52,21,10,363.44,11.7,0.62,167.8,True,False,False,False,1,1
False,False,True,False,83,False,False,True,4,500,200,37.04,2,8,86.15,15.6,1.44,17.9,False,False,False,True,1,1
False,False,True,False,86,False,False,True,3,500,200,37.04,1,11,50.8,20.2,0.98,8.8,False,False,False,False,0,1
False,False,True,False,80,False,False,True,3,500,200,37.04,2,6,40.74,18.7,0.55,20.1,False,True,False,False,1,1
False,False,True,False,79,False,False,True,4,500,200,37.04,2,7,20.91,8.1,2.05,17.4,False,True,False,False,1,1
False,False,False,False,456,False,False,False,14,10000,30000,18.52,23,1,171.18,21.0,1.76,235.1,True,False,False,False,1,1
True,False,False,False,61,False,False,False,9,2000,1000,24.076,5,4,157.74,14.5,0.36,52.5,False,False,True,False,1,1
False,False,True,False,52,False,False,True,3,500,200,37.04,2,10,52.3,14.6,1.88,17.4,False,False,True,False,1,1
False,False,False,True,20,True,False,False,2,300,100,14.816,1,2,3.9,16.7,1.97,9.4,False,False,True,False,0,1
True,False,False,False,141,False,False,False,10,2000,1000,24.076,4,8,38.77,7.4,0.49,31.0,False,False,False,True,1,1
False,False,True,False,86,False,False,True,4,500,200,37.04,2,5,73.3,9.3,1.35,18.7,False,False,False,True,1,1
False,False,False,False,256,False,False,False,18,10000,30000,18.52,31,2,204.92,27.1,2.23,303.0,False,True,False,False,1,1
False,False,False,True,24,True,False,False,2,300,100,14.816,1,10,28.82,25.9,1.24,10.5,False,False,False,False,0,1
False,False,True,False,50,False,False,True,6,500,200,37.04,1,1,92.51,5.4,2.15,14.5,False,False,False,True,0,1
False,False,False,False,264,False,False,False,14,10000,30000,18.52,15,7,164.98,8.9,1.07,138.2,False,False,False,False,1,1
False,False,True,False,70,False,False,True,3,500,200,37.04,2,3,85.92,8.7,0.75,16.8,False,False,True,False,1,1
False,False,True,False,42,False,False,True,4,500,200,37.04,1,3,19.17,16.9,1.65,8.3,False,False,True,False,0,1
False,False,True,False,71,False,False,True,6,500,200,37.04,1,2,25.34,24.4,1.67,8.1,False,False,False,True,0,1
False,False,False,True,30,True,False,False,2,300,100,14.816,1,7,28.55,18.0,1.54,11.0,False,False,True,False,0,1
False,False,True,False,34,False,False,True,4,500,200,37.04,2,1,23.37,23.0,0.36,20.3,False,False,False,False,1,1
False,True,False,False,0,False,True,False,1,50,30,5.556,1,5,6.9,7.3,1.15,8.8,False,False,False,True,0,0
False,True,False,False,0,False,True,False,1,50,30,5.556,1,1,4.93,20.1,1.83,8.2,False,False,False,False,0,0
False,False,True,False,26,False,False,True,5,500,200,37.04,1,6,79.03,22.6,2.0,13.1,False,False,False,True,0,1
False,False,False,True,29,True,False,False,3,300,100,14.816,1,7,26.59,19.0,1.63,12.1,False,False,False,True,0,1
False,False,True,False,71,False,False,True,5,500,200,37.04,1,4,61.48,10.3,0.73,10.7,False,False,False,True,0,1
True,False,False,False,101,False,False,False,8,2000,1000,24.076,5,7,86.12,8.5,1.53,57.0,False,False,False,True,1,1
False,False,False,True,22,True,False,False,3,300,100,14.816,1,5,23.07,18.0,0.35,12.4,False,False,True,False,0,1
False,False,True,False,78,False,False,True,5,500,200,37.04,1,2,56.87,19.5,1.42,10.8,False,True,False,False,0,1
False,False,True,False,69,False,False,True,3,500,200,37.04,2,3,68.65,28.8,0.45,23.5,False,False,True,False,1,1
False,False,False,False,468,False,False,False,12,10000,30000,18.52,15,11,697.72,26.9,2.06,206.8,False,False,True,False,1,1
False,False,False,False,328,False,False,False,16,10000,30000,18.52,34,11,694.39,24.5,1.71,290.4,False,True,False,False,1,1
False,False,False,True,22,True,False,False,2,300,100,14.816,1,1,21.48,27.8,1.04,10.6,True,False,False,False,0,1
False,True,False,False,0,False,True,False,2,50,30,5.556,1,6,5.67,22.7,2.06,11.0,False,False,False,True,0,0
False,True,False,False,0,False,True,False,2,50,30,5.556,1,12,5.11,22.8,0.47,11.2,False,True,False,False,0,0
True,False,False,False,113,False,False,False,10,2000,1000,24.076,1,8,127.43,20.2,0.91,17.8,False,False,False,True,0,1
True,False,False,False,110,False,False,False,10,2000,1000,24.076,2,7,15.81,20.7,0.94,18.4,False,False,True,False,1,1
True,False,False,False,108,False,False,False,9,2000,1000,24.076,3,9,153.39,12.4,1.08,31.9,False,False,False,False,1,1
False,False,True,False,72,False,False,True,6,500,200,37.04,1,1,39.87,27.3,0.46,9.5,False,False,True,False,0,1
False,False,False,True,16,True,False,False,3,300,100,14.816,1,7,17.36,10.4,2.1,11.2,False,False,False,False,0,1
False,False,False,True,30,True,False,False,4,300,100,14.816,1,4,26.92,19.8,0.33,13.4,False,False,False,False,0,1
False,False,True,False,58,False,False,True,5,500,200,37.04,2,5,80.57,10.9,0.78,20.5,False,False,False,True,1,1
False,False,True,False,32,False,False,True,6,500,200,37.04,1,12,40.52,7.4,1.43,12.0,True,False,False,False,0,1
False,False,False,False,451,False,False,False,13,10000,30000,18.52,25,8,587.98,11.2,0.7,268.8,True,False,False,False,1,1
True,False,False,False,145,False,False,False,7,2000,1000,24.076,3,12,65.73,12.6,2.09,29.3,False,False,False,True,1,1
False,False,True,False,31,False,False,True,6,500,200,37.04,1,8,75.4,14.6,1.84,11.7,False,False,False,True,0,1
False,False,True,False,61,False,False,True,6,500,200,37.04,2,11,93.25,15.2,0.6,23.1,False,False,True,False,1,1
False,False,True,False,50,False,False,True,4,500,200,37.04,1,7,68.27,23.2,1.42,11.9,False,False,True,False,0,1
False,False,False,True,16,True,False,False,4,300,100,14.816,1,5,15.66,13.1,1.35,9.3,False,True,False,False,0,1
False,False,True,False,53,False,False,True,6,500,200,37.04,2,6,19.65,21.9,0.8,16.9,False,False,True,False,1,1
False,False,False,True,27,True,False,False,3,300,100,14.816,1,10,18.58,20.4,2.34,10.7,False,False,False,True,0,1
False,False,True,False,35,False,False,True,3,500,200,37.04,2,5,51.7,6.2,2.32,21.9,False,False,False,True,1,1
False,False,False,True,20,True,False,False,4,300,100,14.816,1,6,31.68,12.8,1.71,10.8,False,False,False,True,0,1
False,False,True,False,84,False,False,True,5,500,200,37.04,1,6,13.54,15.8,1.42,10.3,False,False,False,False,0,1
False,False,True,False,40,False,False,True,4,500,200,37.04,1,12,11.13,17.5,0.65,10.6,False,False,False,True,0,1
False,False,True,False,57,False,False,True,4,500,200,37.04,1,8,40.92,8.7,1.48,10.2,False,False,False,False,0,1
False,False,False,True,17,True,False,False,3,300,100,14.816,1,12,16.13,29.3,0.33,9.6,False,False,True,False,0,1
True,False,False,False,113,False,False,False,10,2000,1000,24.076,1,8,157.01,22.1,0.78,20.3,False,False,False,True,0,1
False,False,True,False,28,False,False,True,5,500,200,37.04,1,3,37.7,24.5,2.26,10.9,False,False,False,True,0,1
False,False,True,False,68,False,False,True,5,500,200,37.04,2,12,18.27,16.8,0.76,17.7,False,False,False,True,1,1
