boat_type,engine_hp,fuel_type,crew_size,ice_capacity_kg,water_capacity_L,avg_speed_kmh,trip_days,trip_month,distance_km,wind_kph,wave_height_m,weather_factor,region,is_multi_day,has_engine,is_deep_sea,fuel_cost_lkr,ice_cost_lkr,water_cost_lkr,total_base_cost_lkr
TKBO,85,Diesel,5,300,150,13,4,3,223.11990394330536,18.31288092730734,1.9935536789747994,1.4790635298425188,South,True,True,True,188802.94717229117,3600.0,750.0,193152.94717229117
NMTR,0,None,6,100,30,8,4,1,444.73376522957636,34.41040002660455,0.6459523368129512,1.1455088431536464,West,True,False,True,0.0,1200.0,150.0,1350.0
OBFR,40,Diesel,5,150,50,10,2,4,478.29435314554223,33.38350089887969,2.102161031372743,1.3757307631067186,West,True,True,True,230301.48940489293,1800.0,250.0,232351.48940489293
OBFR,40,Diesel,2,150,50,10,1,1,450.4500343793338,7.0989705837312,0.9318409478254284,1.1126590103477096,East,False,True,True,175419.05131226045,1440.0,175.0,177034.05131226045
IMUL,75,Diesel,2,200,100,12,1,7,296.14600126507224,29.64706152818112,2.562907846947432,1.2164130897167702,South,False,True,True,197003.99272209307,1920.0,350.0,199273.99272209307
MDBT,120,Diesel,5,800,500,15,2,6,302.9878572141099,9.189177295604583,2.104353192279544,1.4753971433039208,North,True,True,True,312919.1932926318,9600.0,2500.0,325019.1932926318
OBFR,40,Diesel,6,150,50,10,5,4,429.10297598178255,12.6007076623646,1.6785281978511553,1.204703753419443,North,True,True,True,180929.6880190473,1800.0,250.0,182979.6880190473
MDBT,120,Diesel,4,800,500,15,7,11,472.39085467916124,7.769620892910229,1.7602876833558012,0.8753119514391218,West,True,True,True,289442.5525958478,9600.0,2500.0,301542.5525958478
OBFR,40,Diesel,6,150,50,10,3,5,154.99142140028226,38.502406566446766,2.937482030247911,1.4897278421363973,South,True,True,True,80813.26251330343,1800.0,250.0,82863.26251330343
MDBT,120,Diesel,5,800,500,15,1,11,463.97264015359826,13.244150598401976,0.54879670474468,1.287343591030719,North,False,True,True,418104.54330073576,7680.0,1750.0,427534.54330073576
TKBO,85,Diesel,6,300,150,13,6,12,417.6333524517723,13.904952284461181,2.115836040716661,1.3008094797847167,North,True,True,True,310808.2185061583,3600.0,750.0,315158.2185061583
OBFR,40,Diesel,3,150,50,10,4,11,21.069801068911893,6.20403123132286,1.438961546907201,0.9774562696174286,East,True,True,False,7208.183204039975,1800.0,250.0,9258.183204039975
MDBT,120,Diesel,6,800,500,15,1,7,201.85608273180532,23.254037898500336,1.5485073141646688,0.873182270145406,West,False,True,True,123380.00679369166,7680.0,1750.0,132810.00679369166
IMUL,75,Diesel,6,200,100,12,6,12,265.21296904011945,21.705931166490043,2.0736724334817764,0.8796906479167419,North,True,True,True,127588.87343717017,2400.0,500.0,130488.87343717017
NMTR,0,None,5,100,30,8,6,2,111.96933393642053,6.842971128242614,2.3622228094743303,1.4881983658451952,South,True,False,True,0.0,1200.0,150.0,1350.0
OBFR,40,Diesel,3,150,50,10,1,4,225.22127141069387,30.70211331556071,1.5092240410265578,0.8817361386376056,West,False,True,True,69505.00696745107,1440.0,175.0,71120.00696745107
NMTR,0,None,3,100,30,8,5,3,100.92464015301994,30.20075816396394,2.8185282372875076,1.1751426428467102,South,True,False,True,0.0,1200.0,150.0,1350.0
MDBT,120,Diesel,3,800,500,15,5,4,316.7956129918077,18.993792269730154,2.7160246621984587,0.8456383010195953,East,True,True,True,187526.1527585974,9600.0,2500.0,199626.1527585974
NMTR,0,None,4,100,30,8,2,2,407.8194027407594,25.728548856122984,2.0577565624453182,0.8866002093696213,North,True,False,True,0.0,1200.0,150.0,1350.0
IMUL,75,Diesel,6,200,100,12,4,5,174.317679906171,17.501549180181115,2.3014620491622377,1.0215131634806862,South,True,True,True,97380.8306688254,2400.0,500.0,100280.8306688254
IMUL,75,Diesel,3,200,100,12,5,8,119.98350649705634,18.200903441641557,0.7484701089498429,1.1812870656380214,South,True,True,True,77511.30860969353,2400.0,500.0,80411.30860969353
NMTR,0,None,5,100,30,8,1,2,61.46186758624463,24.139818245553485,1.600859005759294,0.9432029409637901,West,False,False,False,0.0,960.0,105.0,1065.0
IMUL,75,Diesel,3,200,100,12,6,4,495.19465161870846,19.154503282427036,0.6617980115091783,1.362577551771564,East,True,True,True,368999.0478414802,2400.0,500.0,371899.0478414802
TKBO,85,Diesel,4,300,150,13,5,3,481.3351498683322,20.45986095055089,2.0464008202202253,1.3772199723934775,South,True,True,True,379257.7953645544,3600.0,750.0,383607.7953645544
TKBO,85,Diesel,5,300,150,13,1,7,397.8598631781466,30.63475697370554,1.0946216737917291,1.0849046434254215,South,False,True,True,246947.89204978038,2880.0,525.0,250352.89204978038
IMUL,75,Diesel,2,200,100,12,3,5,259.5193728616588,20.46353150272335,1.4650258247830474,1.0341765361161062,South,True,True,True,146775.15020059855,2400.0,500.0,149675.15020059855
NMTR,0,None,2,100,30,8,4,3,336.6925281716435,36.77586973207582,2.878571147799744,1.083678479876841,North,True,False,True,0.0,1200.0,150.0,1350.0
TKBO,85,Diesel,3,300,150,13,2,9,77.19069357030244,23.403924711447363,2.5800978830059607,1.1493772090979384,North,True,True,False,50758.77716036558,3600.0,750.0,55108.77716036558
IMUL,75,Diesel,2,200,100,12,7,2,410.20851262449503,5.842551456736028,0.6928460604611903,0.9018969548800343,North,True,True,True,202325.05146978918,2400.0,500.0,205225.05146978918
MDBT,120,Diesel,3,800,500,15,2,9,358.8421671708619,39.98855126911257,1.8473582448290686,0.8693565159538711,East,True,True,True,218373.24336029793,9600.0,2500.0,230473.24336029793
IMUL,75,Diesel,4,200,100,12,2,3,269.43324960086113,7.408763112300941,0.8448369247447927,1.3070916340033316,South,True,True,True,192595.12697885308,2400.0,500.0,195495.12697885308
IMUL,75,Diesel,3,200,100,12,6,7,493.8062736682248,18.46656753530883,2.8143506055465277,1.1684670981170304,North,True,True,True,315544.89729497366,2400.0,500.0,318444.89729497366
TKBO,85,Diesel,5,300,150,13,6,8,458.94664858552574,14.383278326806556,1.1434405736612687,1.3381516915536864,East,True,True,True,351359.07626142487,3600.0,750.0,355709.07626142487
OBFR,40,Diesel,2,150,50,10,1,9,311.5453660514138,36.684781653728095,1.5592356435721855,0.8079119937061532,West,False,True,True,88095.43323577885,1440.0,175.0,89710.43323577885
TKBO,85,Diesel,6,300,150,13,4,11,26.8931063748704,11.394922145267154,2.7067507043365673,0.8288076186294216,South,True,True,False,12752.000782694147,3600.0,750.0,17102.000782694147
MDBT,120,Diesel,6,800,500,15,5,9,305.8438610154158,33.3140845644201,1.5402520834282551,0.8624369605539164,West,True,True,True,184639.73492874674,9600.0,2500.0,196739.73492874674
NMTR,0,None,3,100,30,8,7,4,259.12574774689784,28.63349458905623,2.9138094799179775,0.8737329536839982,North,True,False,True,0.0,1200.0,150.0,1350.0
IMUL,75,Diesel,4,200,100,12,7,9,135.77618089570433,23.159156038198596,0.7270097014701102,1.0118882580924875,East,True,True,True,75135.33298742447,2400.0,500.0,78035.33298742447
MDBT,120,Diesel,6,800,500,15,2,10,427.6915508444824,20.842520467248626,1.0207700857575275,0.978044722258063,South,True,True,True,292811.0248404684,9600.0,2500.0,304911.0248404684
NMTR,0,None,4,100,30,8,6,8,325.33917377794273,9.468096618975073,1.630267096715067,1.1416784940536282,West,True,False,True,0.0,1200.0,150.0,1350.0
IMUL,75,Diesel,4,200,100,12,5,3,339.90912409765593,13.31588396520004,2.4068958729622962,1.0251908866911257,South,True,True,True,190570.48080441862,2400.0,500.0,193470.48080441862
NMTR,0,None,2,100,30,8,1,9,50.90522897333468,37.971132518633105,0.7611982162141671,0.995966697333369,West,False,False,False,0.0,960.0,105.0,1065.0
IMUL,75,Diesel,5,200,100,12,7,8,198.42206931103436,8.58634386351191,1.0582567727310639,1.4011253066355236,West,True,True,True,152039.00616771463,2400.0,500.0,154939.00616771463
IMUL,75,Diesel,4,200,100,12,1,10,346.73811950793333,19.67351544260103,1.059695500608213,1.3601554095672692,East,False,True,True,257915.94552056908,1920.0,350.0,260185.94552056908
TKBO,85,Diesel,2,300,150,13,3,10,310.4351011300929,35.48728859892611,2.464538423712209,1.46048337424966,North,True,True,True,259388.7075677764,3600.0,750.0,263738.70756777644
TKBO,85,Diesel,3,300,150,13,7,4,20.25347419448222,33.48438860751131,0.8511440551700309,1.1841628151372634,North,True,True,False,13721.278419208222,3600.0,750.0,18071.27841920822
MDBT,120,Diesel,3,800,500,15,1,3,109.9229857157629,37.42571900411314,1.8091230963590363,0.8631465797248801,West,False,True,True,66415.75440759532,7680.0,1750.0,75845.75440759532
TKBO,85,Diesel,5,300,150,13,7,11,81.44544156127188,9.46869441700585,2.8168102078828863,0.9778661474116868,North,True,True,False,45564.83692061533,3600.0,750.0,49914.83692061533
NMTR,0,None,2,100,30,8,6,11,237.1020132589103,30.750963585797088,1.5091517873258105,0.8114757568014583,South,True,False,True,0.0,1200.0,150.0,1350.0
NMTR,0,None,4,100,30,8,5,10,52.41762616842781,20.214216758829338,2.6105750325582915,1.1193060378763282,West,True,False,False,0.0,1200.0,150.0,1350.0
MDBT,120,Diesel,5,800,500,15,6,6,453.0426398883895,12.56245156684722,1.0470307453711678,0.9326690146376223,North,True,True,True,295777.182773472,9600.0,2500.0,307877.182773472
IMUL,75,Diesel,5,200,100,12,2,12,242.5413580325336,32.23179380196548,1.9677632346991576,1.0830282016933332,North,True,True,True,143652.64967059658,2400.0,500.0,146552.64967059658
NMTR,0,None,5,100,30,8,3,9,207.69275031571067,20.997465560988406,2.2681228521263224,1.4371227847834702,South,True,False,True,0.0,1200.0,150.0,1350.0
OBFR,40,Diesel,3,150,50,10,2,6,174.75534629689218,10.058939465550196,2.0625556931474702,1.2875959544282278,East,True,True,True,78754.99691730383,1800.0,250.0,80804.99691730383
OBFR,40,Diesel,2,150,50,10,2,3,291.9334327729005,24.13640929590614,1.3717878036076514,1.285708938076437,East,True,True,True,131369.49834380922,1800.0,250.0,133419.49834380922
NMTR,0,None,3,100,30,8,2,6,219.40491312828468,11.01618686099605,1.3068064398276409,1.4319333708791857,South,True,False,True,0.0,1200.0,150.0,1350.0
NMTR,0,None,2,100,30,8,1,5,378.5690354326248,23.436184057707624,0.5378577230773283,1.013440718044407,South,False,False,True,0.0,960.0,105.0,1065.0
IMUL,75,Diesel,2,200,100,12,7,3,155.00793111870482,38.90946940005678,0.6089377840994921,1.433163481634272,West,True,True,True,121489.21435164522,2400.0,500.0,124389.21435164522
NMTR,0,None,5,100,30,8,4,4,283.7690241566561,18.687448308869293,2.3771211265905423,1.3972974481262463,South,True,False,True,0.0,1200.0,150.0,1350.0
IMUL,75,Diesel,6,200,100,12,7,11,112.91198080742069,6.834301713457698,2.8633478050480186,0.9001623355847548,South,True,True,True,55583.88957138763,2400.0,500.0,58483.88957138763
MDBT,120,Diesel,3,800,500,15,5,4,39.27021439516167,31.713119907142378,1.8123249212101948,1.163163701029843,West,True,True,False,31974.38154127817,9600.0,2500.0,44074.38154127817
OBFR,40,Diesel,3,150,50,10,2,11,471.26184887420237,29.720126341014314,2.7913514099799737,1.0771228987649555,North,True,True,True,177662.42505784964,1800.0,250.0,179712.42505784964
MDBT,120,Diesel,2,800,500,15,7,9,230.65127161619995,18.346929233394746,1.531890218360429,1.3743539105755014,West,True,True,True,221897.53398745556,9600.0,2500.0,233997.53398745556
MDBT,120,Diesel,5,800,500,15,3,1,195.9384381764957,38.03875466295225,1.8082506417482351,1.1759100214209852,South,True,True,True,161284.18112332223,9600.0,2500.0,173384.18112332223
OBFR,40,Diesel,5,150,50,10,4,6,225.15771991327028,36.850142502222546,0.5608425253964079,1.3718516086198167,South,True,True,True,108109.04308966649,1800.0,250.0,110159.04308966649
IMUL,75,Diesel,5,200,100,12,2,9,385.68559903836893,22.451191207705033,1.230530217688035,1.2551399245892383,South,True,True,True,264736.38717540744,2400.0,500.0,267636.38717540744
TKBO,85,Diesel,4,300,150,13,5,3,102.53330122556788,31.755968287045178,0.7356694878973781,0.9345250067922101,North,True,True,True,54820.058408105455,3600.0,750.0,59170.058408105455
MDBT,120,Diesel,2,800,500,15,5,6,223.20396369199563,31.367595496216108,2.6035260916664456,0.9048805645575896,South,True,True,True,141381.0500739733,9600.0,2500.0,153481.0500739733
TKBO,85,Diesel,4,300,150,13,6,1,266.66251065921915,37.2810864458507,2.9795927790689825,1.2581297945609167,North,True,True,True,191942.45154125488,3600.0,750.0,196292.45154125488
OBFR,40,Diesel,3,150,50,10,7,12,81.49735329677566,7.777536644814511,1.863644850793213,1.2721516237101456,North,True,True,False,36286.94661360039,1800.0,250.0,38336.94661360039
IMUL,75,Diesel,3,200,100,12,6,8,109.25031499256136,12.016378612030504,1.0644033282812795,1.2528695401943821,West,True,True,True,74854.27682623065,2400.0,500.0,77754.27682623065
MDBT,120,Diesel,6,800,500,15,7,6,343.54320104926717,26.01092042988624,2.872967354941827,1.099669854059319,East,True,True,True,264448.87123264326,9600.0,2500.0,276548.87123264326
NMTR,0,None,5,100,30,8,7,6,205.17116934488575,27.022860148581493,2.9262351968456284,1.4907054444173957,West,True,False,True,0.0,1200.0,150.0,1350.0
NMTR,0,None,6,100,30,8,3,7,216.43483258838896,7.408787839871366,0.6494637847387198,1.0030961255766142,North,True,False,True,0.0,1200.0,150.0,1350.0
TKBO,85,Diesel,6,300,150,13,4,4,206.82446688700713,6.3277940904197365,1.3673029601924933,1.2950108934384408,West,True,True,True,153235.34894300194,3600.0,750.0,157585.34894300194
MDBT,120,Diesel,4,800,500,15,1,8,190.9611751361109,32.27390933951393,2.046314185848069,1.0613389244365106,West,False,True,True,141872.16975966445,7680.0,1750.0,151302.16975966445
OBFR,40,Diesel,6,150,50,10,7,6,43.362413344289465,22.231521439103084,1.8759262151968275,1.395647488553172,North,True,True,False,21181.52514854675,1800.0,250.0,23231.52514854675
OBFR,40,Diesel,4,150,50,10,3,10,107.18435785489008,24.440238292700414,1.8822669488575576,1.2305369137537774,East,True,True,True,46163.00812110291,1800.0,250.0,48213.00812110291
IMUL,75,Diesel,2,200,100,12,1,6,240.74397180578157,15.488121399797864,2.723096167044133,0.9061621379843678,East,False,True,True,119302.46135848653,1920.0,350.0,121572.46135848653
OBFR,40,Diesel,2,150,50,10,2,9,52.250731625421295,16.167996675446275,2.2242196361880007,0.8885583194176843,East,True,True,False,16249.737798500077,1800.0,250.0,18299.73779850008
TKBO,85,Diesel,4,300,150,13,5,12,428.85460610997615,17.124229979024413,0.7941837351811744,1.1885179391456215,North,True,True,True,291608.00829319906,3600.0,750.0,295958.00829319906
OBFR,40,Diesel,5,150,50,10,1,3,257.67324377969226,14.544200329882337,1.1249392661030289,0.9947915396117414,North,False,True,True,89715.90701372306,1440.0,175.0,91330.90701372306
OBFR,40,Diesel,3,150,50,10,4,2,330.8898053764145,10.627677748847873,2.975775663315959,0.8496302466792743,South,True,True,True,98396.89543796705,1800.0,250.0,100446.89543796705
IMUL,75,Diesel,4,200,100,12,6,6,32.04046644240652,18.3302572097184,2.4854752924238124,1.4862989273855127,West,True,True,False,26043.123151872052,2400.0,500.0,28943.123151872052
TKBO,85,Diesel,4,300,150,13,5,7,42.329635265771316,31.578359517356592,1.432693238610161,1.3329936093603152,South,True,True,False,32281.686837515947,3600.0,750.0,36631.68683751595
OBFR,40,Diesel,3,150,50,10,2,3,115.62084478104805,31.6664650076241,0.9486338033933333,0.975543398120686,East,True,True,True,39477.6031339508,1800.0,250.0,41527.6031339508
MDBT,120,Diesel,3,800,500,15,6,12,34.12238556177344,34.57115328515756,2.3683536237916254,0.8521428693623703,East,True,True,False,20354.003279469114,9600.0,2500.0,32454.003279469114
OBFR,40,Diesel,6,150,50,10,5,5,36.20661483251691,27.966536743704804,1.4662374207545052,1.4663852467338243,West,True,True,False,18582.4960386019,1800.0,250.0,20632.4960386019
TKBO,85,Diesel,4,300,150,13,7,9,89.51658112670457,29.713686848174344,1.8707105040112615,1.0552661365327325,South,True,True,False,54044.202835684504,3600.0,750.0,58394.202835684504
TKBO,85,Diesel,5,300,150,13,1,7,25.09557824689079,6.553214209036225,2.808966846695432,1.4806719567043034,West,False,True,False,21258.84593628134,2880.0,525.0,24663.84593628134
TKBO,85,Diesel,6,300,150,13,5,9,282.4573432438318,22.992253468274278,2.3292592226409186,1.2120345365375116,East,True,True,True,195862.58922167495,3600.0,750.0,200212.58922167495
NMTR,0,None,2,100,30,8,5,7,436.40808489024107,34.43952404938702,0.6821027932941433,1.4979862155167216,West,True,False,True,0.0,1200.0,150.0,1350.0
IMUL,75,Diesel,2,200,100,12,6,10,472.635899232176,32.600157944678685,1.6339934350778216,1.3023183771896614,East,True,True,True,336613.821955263,2400.0,500.0,339513.821955263
OBFR,40,Diesel,6,150,50,10,3,1,107.95637231300282,12.066950991842035,2.0276142916981144,1.241929381093614,East,True,True,True,46925.96672812978,1800.0,250.0,48975.96672812978
TKBO,85,Diesel,3,300,150,13,6,7,430.002369216991,39.46650159221207,0.8214177004354677,1.0227917163900355,West,True,True,True,251617.98312655833,3600.0,750.0,255967.98312655833
MDBT,120,Diesel,2,800,500,15,3,8,300.96467150835065,20.471215213818784,1.7109656647834963,0.9607407362343097,East,True,True,True,202404.314059815,9600.0,2500.0,214504.314059815
TKBO,85,Diesel,3,300,150,13,6,2,242.62287515457987,16.066091501172377,2.8792498385911998,1.4142900836809167,East,True,True,True,196315.1732799412,3600.0,750.0,200665.1732799412
NMTR,0,None,4,100,30,8,1,1,316.37076381597234,25.37029842128116,2.0080133748430464,1.4699845995637064,South,False,False,True,0.0,960.0,105.0,1065.0
NMTR,0,None,6,100,30,8,3,11,203.60547039862766,32.68856770306494,2.418031553790783,0.9620821696546654,North,True,False,True,0.0,1200.0,150.0,1350.0
IMUL,75,Diesel,3,200,100,12,7,8,67.88402271792704,38.02746672391716,2.063521650409122,1.0942732168961888,West,True,True,False,40623.88089123437,2400.0,500.0,43523.88089123437
NMTR,0,None,2,100,30,8,4,6,90.69615935088714,34.13503117459203,1.0062408746304616,0.9246338586145539,North,True,False,False,0.0,1200.0,150.0,1350.0
OBFR,40,Diesel,6,150,50,10,7,2,173.934268097561,10.747544948833209,2.236533402227507,0.95904294485252,East,True,True,True,58383.65144046842,1800.0,250.0,60433.65144046842
NMTR,0,None,3,100,30,8,6,8,345.3962870241619,13.176386266539144,0.7239003656899599,0.9884223791943076,West,True,False,True,0.0,1200.0,150.0,1350.0
IMUL,75,Diesel,6,200,100,12,3,11,479.0379227512027,33.96450127183098,1.4168944797137875,1.2327150366413426,North,True,True,True,322939.1213654602,2400.0,500.0,325839.1213654602
NMTR,0,None,6,100,30,8,5,4,182.80505096124972,20.588284612304577,1.8224976480468742,1.0759405083779139,North,True,False,True,0.0,1200.0,150.0,1350.0
NMTR,0,None,3,100,30,8,7,6,173.18665755093554,9.347116431281421,1.5674725754227419,1.3008129053850173,East,True,False,True,0.0,1200.0,150.0,1350.0
IMUL,75,Diesel,6,200,100,12,7,7,197.0586130974169,12.601618355878603,2.650892190039281,1.0169211704110155,West,True,True,True,109589.96314798255,2400.0,500.0,112489.96314798255
NMTR,0,None,6,100,30,8,7,4,445.0854360885154,29.166984549618423,0.796213657677574,0.910297467193189,South,True,False,True,0.0,1200.0,150.0,1350.0
